repository,timestamp,branch,referenced_issue
NewFrontend,"2015-02-24 16:12:27+00:00",master,NULL
NewFrontend,"2015-02-24 17:30:04+00:00",master,NULL
NewFrontend,"2015-02-25 06:43:35+00:00",master,NULL
NewFrontend,"2015-02-25 06:49:51+00:00",master,NULL
NewFrontend,"2015-02-25 07:24:21+00:00",master,NULL
Backend2,"2015-02-25 07:28:42+00:00",master,NULL
OldFrontend,"2015-02-25 07:55:31+00:00",master,DEV
NewFrontend,"2015-02-25 08:06:09+00:00",master,NULL
OldFrontend,"2015-02-25 08:18:03+00:00",master,AT
Backend1,"2015-02-25 08:23:51+00:00",master,DEV
NewFrontend,"2015-02-25 08:50:08+00:00",master,NULL
NewFrontend,"2015-02-25 09:02:30+00:00",master,NULL
NewFrontend,"2015-02-25 09:05:23+00:00",master,NULL
NewFrontend,"2015-02-25 09:13:01+00:00",master,NULL
NewFrontend,"2015-02-25 11:01:25+00:00",master,NULL
Backend2,"2015-02-25 11:11:36+00:00",master,DEV
OldFrontend,"2015-02-25 11:13:35+00:00",master,DEV
OldFrontend,"2015-02-25 11:34:55+00:00",master,NULL
NewFrontend,"2015-02-25 11:52:22+00:00",master,NULL
Backend1,"2015-02-25 12:23:24+00:00",master,NULL
Backend1,"2015-02-25 13:00:03+00:00",master,DEV
Backend1,"2015-02-25 13:29:05+00:00",master,DEV
NewFrontend,"2015-02-25 13:30:23+00:00",master,NULL
Backend2,"2015-02-25 13:47:57+00:00",master,NULL
Backend2,"2015-02-25 14:10:49+00:00",master,NULL
NewFrontend,"2015-02-25 14:11:52+00:00",master,NULL
Backend1,"2015-02-25 14:20:55+00:00",master,DEV
Backend2,"2015-02-25 14:49:40+00:00",master,DEV
NewFrontend,"2015-02-25 14:49:49+00:00",master,NULL
Backend1,"2015-02-25 15:13:22+00:00",master,NULL
Backend2,"2015-02-25 16:10:24+00:00",master,NULL
Backend2,"2015-02-25 17:26:05+00:00",master,NULL
Backend2,"2015-02-26 05:54:38+00:00",master,NULL
Backend2,"2015-02-26 06:34:58+00:00",master,NULL
Backend1,"2015-02-26 06:41:07+00:00",master,DEV
NewFrontend,"2015-02-26 07:19:31+00:00",master,NULL
OldFrontend,"2015-02-26 07:39:34+00:00",master,AT
NewFrontend,"2015-02-26 08:03:59+00:00",master,NULL
Backend2,"2015-02-26 08:05:06+00:00",master,NULL
Backend2,"2015-02-26 08:08:49+00:00",master,DEV
NewFrontend,"2015-02-26 08:14:44+00:00",master,NULL
Backend2,"2015-02-26 08:23:39+00:00",master,NULL
NewFrontend,"2015-02-26 08:39:07+00:00",master,NULL
Backend1,"2015-02-26 08:58:03+00:00",master,DEV
Backend1,"2015-02-26 09:08:06+00:00",master,DEV
NewFrontend,"2015-02-26 09:20:50+00:00",master,NULL
Backend2,"2015-02-26 09:21:13+00:00",master,NULL
NewFrontend,"2015-02-26 09:26:34+00:00",master,NULL
NewFrontend,"2015-02-26 09:28:35+00:00",master,NULL
Backend2,"2015-02-26 09:33:45+00:00",master,NULL
NewFrontend,"2015-02-26 09:34:51+00:00",master,NULL
Backend2,"2015-02-26 09:48:04+00:00",master,DEV
Backend2,"2015-02-26 11:18:02+00:00",master,DEV
NewFrontend,"2015-02-26 11:26:24+00:00",master,NULL
NewFrontend,"2015-02-26 11:42:25+00:00",master,NULL
OldFrontend,"2015-02-26 11:48:47+00:00",master,DEV
NewFrontend,"2015-02-26 12:00:47+00:00",master,NULL
NewFrontend,"2015-02-26 12:10:20+00:00",master,NULL
Backend2,"2015-02-26 13:00:02+00:00",master,NULL
NewFrontend,"2015-02-26 13:02:52+00:00",master,NULL
NewFrontend,"2015-02-26 13:31:57+00:00",master,NULL
NewFrontend,"2015-02-26 13:34:23+00:00",master,NULL
Backend2,"2015-02-26 13:53:13+00:00",master,NULL
NewFrontend,"2015-02-26 13:53:28+00:00",master,NULL
NewFrontend,"2015-02-26 14:03:58+00:00",master,NULL
NewFrontend,"2015-02-26 14:04:54+00:00",master,NULL
Backend2,"2015-02-26 14:26:50+00:00",master,DEV
Backend2,"2015-02-26 14:27:41+00:00",master,DEV
Backend2,"2015-02-26 15:11:58+00:00",master,DEV
NewFrontend,"2015-02-26 15:19:34+00:00",master,NULL
Backend2,"2015-02-26 15:36:53+00:00",master,NULL
Backend2,"2015-02-26 15:38:18+00:00",master,DEV
Backend1,"2015-02-26 15:43:30+00:00",master,NULL
Backend1,"2015-02-26 15:46:04+00:00",master,NULL
NewFrontend,"2015-02-26 16:30:43+00:00",master,NULL
NewFrontend,"2015-02-26 16:37:30+00:00",master,NULL
NewFrontend,"2015-02-26 16:40:16+00:00",master,NULL
NewFrontend,"2015-02-26 16:59:19+00:00",master,NULL
NewFrontend,"2015-02-26 17:31:34+00:00",master,NULL
NewFrontend,"2015-02-26 18:29:37+00:00",master,NULL
NewFrontend,"2015-02-26 20:32:45+00:00",master,NULL
Backend2,"2015-02-26 20:37:38+00:00",master,DEV
NewFrontend,"2015-02-26 21:12:10+00:00",master,NULL
Backend2,"2015-02-27 06:05:57+00:00",master,DEV
OldFrontend,"2015-02-27 06:16:14+00:00",master,DEV
Backend2,"2015-02-27 06:19:26+00:00",master,DEV
NewFrontend,"2015-02-27 06:33:42+00:00",master,NULL
Backend2,"2015-02-27 07:13:52+00:00",master,DEV
Backend2,"2015-02-27 09:02:05+00:00",master,NULL
NewFrontend,"2015-02-27 10:04:18+00:00",master,NULL
NewFrontend,"2015-02-27 10:06:08+00:00",master,NULL
NewFrontend,"2015-02-27 10:09:36+00:00",master,NULL
NewFrontend,"2015-02-27 10:12:23+00:00",master,NULL
Backend2,"2015-02-27 10:16:34+00:00",master,NULL
Backend1,"2015-02-27 10:31:46+00:00",master,DEV
Backend1,"2015-02-27 10:44:08+00:00",master,DEV
NewFrontend,"2015-02-27 10:48:37+00:00",master,NULL
NewFrontend,"2015-02-27 10:55:47+00:00",master,NULL
Backend1,"2015-02-27 11:12:45+00:00",master,NULL
NewFrontend,"2015-02-27 11:18:10+00:00",master,NULL
Backend2,"2015-02-27 11:38:16+00:00",master,NULL
NewFrontend,"2015-02-27 11:56:36+00:00",master,NULL
NewFrontend,"2015-02-27 12:27:14+00:00",master,NULL
NewFrontend,"2015-02-27 12:57:37+00:00",master,NULL
Backend1,"2015-02-27 12:58:03+00:00",master,NULL
NewFrontend,"2015-02-27 13:01:57+00:00",master,NULL
Backend2,"2015-02-27 13:30:25+00:00",master,NULL
NewFrontend,"2015-02-27 13:33:22+00:00",master,NULL
NewFrontend,"2015-02-27 13:42:49+00:00",master,NULL
Backend2,"2015-02-27 13:51:04+00:00",master,DEV
Backend2,"2015-02-27 13:52:26+00:00",master,DEV
Backend2,"2015-02-27 14:14:01+00:00",master,DEV
NewFrontend,"2015-02-27 14:33:50+00:00",master,NULL
Backend2,"2015-02-27 14:54:48+00:00",master,NULL
NewFrontend,"2015-02-27 15:03:10+00:00",master,NULL
NewFrontend,"2015-02-27 15:05:52+00:00",master,NULL
Backend2,"2015-02-27 15:12:54+00:00",master,DEV
Backend2,"2015-02-27 15:58:44+00:00",master,NULL
Backend1,"2015-02-27 16:08:50+00:00",master,NULL
Backend2,"2015-02-27 16:10:42+00:00",master,NULL
Backend1,"2015-02-27 16:35:46+00:00",master,NULL
Backend2,"2015-02-27 16:46:30+00:00",master,NULL
Backend2,"2015-02-28 10:31:55+00:00",master,NULL
Backend2,"2015-02-28 16:15:50+00:00",master,DEV
Backend2,"2015-03-01 09:34:46+00:00",master,NULL
Backend2,"2015-03-01 10:37:27+00:00",master,NULL
Backend2,"2015-03-01 10:43:18+00:00",master,DEV
Backend2,"2015-03-01 10:54:56+00:00",master,NULL
Backend2,"2015-03-01 11:21:52+00:00",master,DEV
Backend2,"2015-03-01 12:55:12+00:00",master,NULL
Backend2,"2015-03-01 13:42:46+00:00",master,NULL
Backend2,"2015-03-01 14:21:39+00:00",master,NULL
Backend2,"2015-03-01 14:45:25+00:00",master,NULL
Backend2,"2015-03-01 15:50:24+00:00",master,NULL
Backend2,"2015-03-01 18:33:16+00:00",master,DEV
NewFrontend,"2015-03-01 19:32:12+00:00",master,NULL
NewFrontend,"2015-03-01 19:35:33+00:00",master,NULL
NewFrontend,"2015-03-02 06:09:16+00:00",master,NULL
NewFrontend,"2015-03-02 06:10:39+00:00",master,NULL
NewFrontend,"2015-03-02 07:22:45+00:00",master,NULL
NewFrontend,"2015-03-02 07:23:58+00:00",master,NULL
NewFrontend,"2015-03-02 07:25:54+00:00",master,NULL
Backend2,"2015-03-02 07:50:09+00:00",master,NULL
NewFrontend,"2015-03-02 08:34:53+00:00",master,NULL
Backend2,"2015-03-02 08:56:40+00:00",master,NULL
Backend2,"2015-03-02 09:09:57+00:00",master,NULL
NewFrontend,"2015-03-02 09:48:58+00:00",master,NULL
Backend2,"2015-03-02 09:53:25+00:00",master,NULL
NewFrontend,"2015-03-02 10:05:49+00:00",master,NULL
NewFrontend,"2015-03-02 10:08:41+00:00",master,NULL
OldFrontend,"2015-03-02 10:13:42+00:00",master,DEV
Backend1,"2015-03-02 10:46:05+00:00",master,DEV
Backend1,"2015-03-02 11:13:53+00:00",master,DEV
Backend1,"2015-03-02 11:14:38+00:00",master,NULL
Backend2,"2015-03-02 11:16:03+00:00",master,NULL
Backend1,"2015-03-02 11:33:14+00:00",master,DEV
NewFrontend,"2015-03-02 12:05:28+00:00",master,NULL
Backend2,"2015-03-02 12:10:43+00:00",master,NULL
Backend1,"2015-03-02 12:11:43+00:00",master,NULL
Backend1,"2015-03-02 12:22:13+00:00",master,NULL
Backend2,"2015-03-02 12:24:33+00:00",master,NULL
Backend2,"2015-03-02 12:24:36+00:00",master,NULL
Backend2,"2015-03-02 12:28:07+00:00",master,NULL
NewFrontend,"2015-03-02 12:57:16+00:00",master,NULL
Backend1,"2015-03-02 13:27:01+00:00",master,NULL
Backend1,"2015-03-02 14:06:22+00:00",master,NULL
Backend2,"2015-03-02 14:08:50+00:00",master,DEV
Backend2,"2015-03-02 14:08:59+00:00",master,NULL
Backend2,"2015-03-02 14:09:44+00:00",master,DEV
NewFrontend,"2015-03-02 14:19:52+00:00",master,NULL
NewFrontend,"2015-03-02 14:36:16+00:00",master,NULL
NewFrontend,"2015-03-02 14:50:42+00:00",master,NULL
Backend2,"2015-03-02 15:25:31+00:00",master,DEV
Backend1,"2015-03-02 15:40:51+00:00",master,NULL
Backend1,"2015-03-02 15:41:18+00:00",master,NULL
Backend2,"2015-03-02 18:15:24+00:00",master,DEV
Backend2,"2015-03-02 18:20:24+00:00",master,DEV
OldFrontend,"2015-03-03 06:22:53+00:00",master,DEV
Backend1,"2015-03-03 06:43:50+00:00",master,DEV
Backend1,"2015-03-03 07:37:33+00:00",master,NULL
Backend1,"2015-03-03 07:52:10+00:00",master,DEV
OldFrontend,"2015-03-03 07:53:20+00:00",master,DEV
OldFrontend,"2015-03-03 07:54:04+00:00",master,NULL
Backend2,"2015-03-03 07:56:24+00:00",master,NULL
Backend1,"2015-03-03 08:17:26+00:00",master,NULL
Backend2,"2015-03-03 08:31:32+00:00",master,NULL
NewFrontend,"2015-03-03 08:33:41+00:00",master,NULL
NewFrontend,"2015-03-03 08:34:11+00:00",master,NULL
OldFrontend,"2015-03-03 08:52:32+00:00",master,DEV
NewFrontend,"2015-03-03 09:23:47+00:00",master,NULL
Backend2,"2015-03-03 09:32:54+00:00",master,NULL
Backend1,"2015-03-03 09:48:06+00:00",master,DEV
Backend2,"2015-03-03 09:56:42+00:00",master,NULL
Backend2,"2015-03-03 09:57:54+00:00",master,DEV
Backend2,"2015-03-03 10:04:45+00:00",master,NULL
NewFrontend,"2015-03-03 10:25:00+00:00",master,NULL
Backend1,"2015-03-03 10:26:18+00:00",master,DEV
Backend1,"2015-03-03 10:58:44+00:00",master,DEV
NewFrontend,"2015-03-03 11:08:22+00:00",master,NULL
Backend1,"2015-03-03 11:40:56+00:00",master,DEV
NewFrontend,"2015-03-03 12:00:51+00:00",master,NULL
NewFrontend,"2015-03-03 12:00:59+00:00",master,NULL
Backend2,"2015-03-03 12:09:55+00:00",master,NULL
Backend2,"2015-03-03 12:11:29+00:00",master,NULL
Backend2,"2015-03-03 12:16:46+00:00",master,NULL
Backend2,"2015-03-03 12:37:56+00:00",master,NULL
Backend1,"2015-03-03 12:44:44+00:00",master,DEV
OldFrontend,"2015-03-03 12:57:48+00:00",master,AT
NewFrontend,"2015-03-03 13:12:14+00:00",master,NULL
OldFrontend,"2015-03-03 13:15:16+00:00",master,DEV
NewFrontend,"2015-03-03 13:18:20+00:00",master,NULL
Backend2,"2015-03-03 13:19:55+00:00",master,NULL
Backend1,"2015-03-03 13:28:42+00:00",master,DEV
Backend1,"2015-03-03 13:34:43+00:00",master,DEV
NewFrontend,"2015-03-03 13:39:58+00:00",master,NULL
OldFrontend,"2015-03-03 14:48:34+00:00",master,DEV
NewFrontend,"2015-03-03 14:54:43+00:00",master,NULL
Backend2,"2015-03-03 15:05:45+00:00",master,DEV
Backend2,"2015-03-03 15:06:26+00:00",master,DEV
NewFrontend,"2015-03-03 15:06:31+00:00",master,NULL
Backend2,"2015-03-03 15:25:26+00:00",master,NULL
Backend2,"2015-03-03 15:35:46+00:00",master,NULL
Backend2,"2015-03-03 18:44:36+00:00",master,NULL
Backend2,"2015-03-03 20:41:46+00:00",master,NULL
OldFrontend,"2015-03-04 06:12:17+00:00",master,DEV
Backend1,"2015-03-04 06:58:56+00:00",master,DEV
Backend2,"2015-03-04 07:00:48+00:00",master,NULL
OldFrontend,"2015-03-04 08:05:22+00:00",master,DEV
OldFrontend,"2015-03-04 08:48:10+00:00",master,DEV
Backend2,"2015-03-04 09:29:22+00:00",master,NULL
Backend2,"2015-03-04 09:32:06+00:00",master,NULL
Backend2,"2015-03-04 09:47:36+00:00",master,NULL
Backend2,"2015-03-04 09:47:40+00:00",master,NULL
Backend2,"2015-03-04 09:51:45+00:00",master,NULL
Backend2,"2015-03-04 09:57:40+00:00",master,NULL
OldFrontend,"2015-03-04 10:06:26+00:00",master,PS
Backend2,"2015-03-04 11:27:44+00:00",master,NULL
OldFrontend,"2015-03-04 11:49:43+00:00",master,NULL
Backend2,"2015-03-04 12:44:12+00:00",master,NULL
Backend2,"2015-03-04 12:54:14+00:00",master,NULL
Backend1,"2015-03-04 12:58:50+00:00",master,NULL
NewFrontend,"2015-03-04 13:26:11+00:00",master,NULL
Backend1,"2015-03-04 13:29:44+00:00",master,NULL
Backend1,"2015-03-04 13:38:47+00:00",master,DEV
Backend2,"2015-03-04 14:10:53+00:00",master,DEV
Backend2,"2015-03-04 14:13:09+00:00",master,DEV
NewFrontend,"2015-03-04 15:15:52+00:00",master,NULL
NewFrontend,"2015-03-04 15:26:28+00:00",master,NULL
Backend2,"2015-03-04 15:35:22+00:00",master,NULL
Backend2,"2015-03-04 16:07:42+00:00",master,NULL
Backend2,"2015-03-04 16:14:09+00:00",master,NULL
Backend1,"2015-03-05 05:21:32+00:00",master,DEV
Backend1,"2015-03-05 05:28:20+00:00",master,DEV
Backend2,"2015-03-05 07:07:21+00:00",master,NULL
Backend2,"2015-03-05 07:16:39+00:00",master,NULL
OldFrontend,"2015-03-05 07:38:10+00:00",master,DEV
OldFrontend,"2015-03-05 07:56:42+00:00",master,DEV
NewFrontend,"2015-03-05 08:21:38+00:00",master,NULL
Backend2,"2015-03-05 08:36:56+00:00",master,NULL
NewFrontend,"2015-03-05 08:37:11+00:00",master,NULL
NewFrontend,"2015-03-05 09:41:16+00:00",master,NULL
OldFrontend,"2015-03-05 09:44:26+00:00",master,DEV
Backend2,"2015-03-05 09:51:54+00:00",master,NULL
OldFrontend,"2015-03-05 10:18:52+00:00",master,DEV
Backend2,"2015-03-05 10:45:22+00:00",master,NULL
OldFrontend,"2015-03-05 10:57:34+00:00",master,DEV
Backend1,"2015-03-05 11:24:54+00:00",master,DEV
Backend1,"2015-03-05 12:32:23+00:00",master,DEV
NewFrontend,"2015-03-05 12:47:30+00:00",master,NULL
Backend2,"2015-03-05 12:52:23+00:00",master,NULL
Backend2,"2015-03-05 12:52:54+00:00",master,NULL
NewFrontend,"2015-03-05 12:57:16+00:00",master,NULL
OldFrontend,"2015-03-05 13:05:42+00:00",master,AT
OldFrontend,"2015-03-05 13:09:37+00:00",master,DEV
Backend1,"2015-03-05 13:36:19+00:00",master,DEV
OldFrontend,"2015-03-05 13:36:58+00:00",master,DEV
OldFrontend,"2015-03-05 14:07:58+00:00",master,DEV
Backend2,"2015-03-05 14:19:30+00:00",master,NULL
Backend2,"2015-03-05 14:57:14+00:00",master,NULL
Backend2,"2015-03-05 15:06:10+00:00",master,NULL
OldFrontend,"2015-03-06 05:24:40+00:00",master,DEV
OldFrontend,"2015-03-06 06:01:55+00:00",master,DEV
Backend2,"2015-03-06 08:01:20+00:00",master,NULL
Backend1,"2015-03-06 08:16:26+00:00",master,NULL
Backend2,"2015-03-06 08:21:33+00:00",master,NULL
OldFrontend,"2015-03-06 08:27:16+00:00",master,DEV
Backend2,"2015-03-06 08:32:09+00:00",master,NULL
Backend1,"2015-03-06 08:48:04+00:00",master,DEV
OldFrontend,"2015-03-06 08:59:45+00:00",master,DEV
Backend1,"2015-03-06 09:18:40+00:00",master,NULL
Backend2,"2015-03-06 09:44:04+00:00",master,NULL
OldFrontend,"2015-03-06 10:41:35+00:00",master,DEV
Backend2,"2015-03-06 10:58:49+00:00",master,NULL
Backend2,"2015-03-06 11:24:36+00:00",master,NULL
OldFrontend,"2015-03-06 11:31:29+00:00",master,DEV
Backend2,"2015-03-06 11:36:08+00:00",master,NULL
NewFrontend,"2015-03-06 12:51:40+00:00",master,NULL
Backend2,"2015-03-06 12:51:57+00:00",master,NULL
OldFrontend,"2015-03-06 13:21:17+00:00",master,NULL
Backend2,"2015-03-06 13:25:58+00:00",master,NULL
Backend2,"2015-03-06 14:09:55+00:00",master,NULL
Backend2,"2015-03-06 14:22:07+00:00",master,DEV
Backend2,"2015-03-06 14:23:18+00:00",master,NULL
Backend2,"2015-03-06 15:08:57+00:00",master,NULL
Backend2,"2015-03-06 15:14:17+00:00",master,NULL
Backend2,"2015-03-06 15:18:04+00:00",master,NULL
Backend2,"2015-03-06 15:48:49+00:00",master,NULL
Backend2,"2015-03-06 16:33:56+00:00",master,NULL
NewFrontend,"2015-03-09 07:53:10+00:00",master,NULL
NewFrontend,"2015-03-09 09:03:39+00:00",master,NULL
NewFrontend,"2015-03-09 09:04:08+00:00",master,NULL
Backend1,"2015-03-09 10:32:24+00:00",master,DEV
Backend2,"2015-03-09 10:34:13+00:00",master,NULL
OldFrontend,"2015-03-09 10:41:05+00:00",master,NULL
Backend2,"2015-03-09 10:59:11+00:00",master,NULL
NewFrontend,"2015-03-09 11:19:28+00:00",master,NULL
NewFrontend,"2015-03-09 11:42:21+00:00",master,NULL
OldFrontend,"2015-03-09 11:46:42+00:00",master,DEV
NewFrontend,"2015-03-09 12:56:01+00:00",master,NULL
Backend1,"2015-03-09 13:10:06+00:00",master,DEV
NewFrontend,"2015-03-09 13:22:38+00:00",master,NULL
Backend2,"2015-03-09 13:33:42+00:00",master,NULL
NewFrontend,"2015-03-09 13:41:37+00:00",master,NULL
Backend1,"2015-03-09 13:44:33+00:00",master,DEV
Backend2,"2015-03-09 14:08:13+00:00",master,NULL
Backend2,"2015-03-09 14:12:28+00:00",master,NULL
OldFrontend,"2015-03-09 14:14:26+00:00",master,DEV
Backend2,"2015-03-09 14:15:58+00:00",master,NULL
Backend2,"2015-03-09 14:43:02+00:00",master,NULL
Backend2,"2015-03-09 14:51:59+00:00",master,NULL
NewFrontend,"2015-03-09 14:53:08+00:00",master,NULL
Backend2,"2015-03-09 17:46:17+00:00",master,NULL
Backend1,"2015-03-10 05:42:10+00:00",master,DEV
Backend2,"2015-03-10 06:07:50+00:00",master,NULL
Backend1,"2015-03-10 06:36:48+00:00",master,NULL
OldFrontend,"2015-03-10 06:56:11+00:00",master,DEV
NewFrontend,"2015-03-10 07:13:22+00:00",master,NULL
OldFrontend,"2015-03-10 07:26:42+00:00",master,DEV
OldFrontend,"2015-03-10 07:44:46+00:00",master,NULL
Backend2,"2015-03-10 07:47:43+00:00",master,NULL
NewFrontend,"2015-03-10 08:13:12+00:00",master,NULL
NewFrontend,"2015-03-10 08:26:00+00:00",master,NULL
NewFrontend,"2015-03-10 08:34:14+00:00",master,NULL
NewFrontend,"2015-03-10 08:46:15+00:00",master,NULL
Backend1,"2015-03-10 10:24:16+00:00",master,DEV
Backend2,"2015-03-10 10:42:33+00:00",master,NULL
NewFrontend,"2015-03-10 10:43:53+00:00",master,NULL
Backend1,"2015-03-10 10:46:35+00:00",master,DEV
NewFrontend,"2015-03-10 11:12:51+00:00",master,NULL
Backend1,"2015-03-10 11:20:15+00:00",master,NULL
NewFrontend,"2015-03-10 11:20:44+00:00",master,NULL
Backend1,"2015-03-10 11:34:24+00:00",master,DEV
NewFrontend,"2015-03-10 12:20:22+00:00",master,NULL
Backend1,"2015-03-10 12:45:49+00:00",master,DEV
OldFrontend,"2015-03-10 12:46:49+00:00",master,DEV
NewFrontend,"2015-03-10 12:48:24+00:00",master,NULL
NewFrontend,"2015-03-10 13:20:18+00:00",master,NULL
Backend1,"2015-03-10 13:27:11+00:00",master,NULL
OldFrontend,"2015-03-10 13:41:24+00:00",master,DEV
Backend1,"2015-03-10 14:07:29+00:00",master,NULL
NewFrontend,"2015-03-10 14:11:12+00:00",master,NULL
NewFrontend,"2015-03-10 14:39:51+00:00",master,NULL
OldFrontend,"2015-03-10 14:57:10+00:00",master,NULL
NewFrontend,"2015-03-10 14:58:40+00:00",master,NULL
Backend2,"2015-03-10 15:32:57+00:00",master,DEV
Backend1,"2015-03-10 16:34:13+00:00",master,NULL
Backend2,"2015-03-10 18:04:49+00:00",master,NULL
NewFrontend,"2015-03-11 06:03:39+00:00",master,NULL
Backend1,"2015-03-11 06:24:37+00:00",master,DEV
Backend1,"2015-03-11 07:48:35+00:00",master,DEV
OldFrontend,"2015-03-11 08:12:51+00:00",master,DEV
OldFrontend,"2015-03-11 08:31:09+00:00",master,DEV
Backend1,"2015-03-11 09:34:44+00:00",master,DEV
NewFrontend,"2015-03-11 09:35:41+00:00",master,NULL
Backend2,"2015-03-11 09:55:19+00:00",master,DEV
Backend2,"2015-03-11 10:23:37+00:00",master,NULL
OldFrontend,"2015-03-11 10:57:02+00:00",master,DEV
Backend2,"2015-03-11 10:57:40+00:00",master,DEV
Backend1,"2015-03-11 10:59:57+00:00",master,NULL
NewFrontend,"2015-03-11 11:36:48+00:00",master,NULL
Backend2,"2015-03-11 11:38:44+00:00",master,NULL
Backend2,"2015-03-11 11:45:27+00:00",master,DEV
Backend2,"2015-03-11 11:48:11+00:00",master,DEV
Backend2,"2015-03-11 12:18:54+00:00",master,DEV
Backend2,"2015-03-11 12:23:39+00:00",master,NULL
Backend2,"2015-03-11 12:46:42+00:00",master,DEV
OldFrontend,"2015-03-11 12:55:32+00:00",master,DEV
Backend2,"2015-03-11 12:57:36+00:00",master,NULL
NewFrontend,"2015-03-11 13:16:03+00:00",master,NULL
NewFrontend,"2015-03-11 13:23:25+00:00",master,NULL
NewFrontend,"2015-03-11 13:50:14+00:00",master,NULL
Backend2,"2015-03-11 14:00:26+00:00",master,NULL
Backend2,"2015-03-11 14:26:33+00:00",master,DEV
Backend2,"2015-03-11 14:28:34+00:00",master,NULL
OldFrontend,"2015-03-11 14:41:28+00:00",master,NULL
OldFrontend,"2015-03-11 14:47:03+00:00",master,NULL
Backend2,"2015-03-11 14:49:06+00:00",master,DEV
Backend2,"2015-03-11 15:33:51+00:00",master,DEV
Backend2,"2015-03-11 15:39:32+00:00",master,NULL
Backend2,"2015-03-11 15:50:40+00:00",master,DEV
Backend2,"2015-03-11 16:18:47+00:00",master,DEV
Backend2,"2015-03-11 16:41:11+00:00",master,NULL
Backend2,"2015-03-11 16:42:18+00:00",master,NULL
Backend2,"2015-03-11 16:50:27+00:00",master,NULL
Backend2,"2015-03-11 19:49:54+00:00",master,NULL
OldFrontend,"2015-03-12 06:28:17+00:00",master,NULL
OldFrontend,"2015-03-12 06:47:10+00:00",master,DEV
Backend2,"2015-03-12 07:06:56+00:00",master,NULL
Backend1,"2015-03-12 07:50:46+00:00",master,NULL
OldFrontend,"2015-03-12 08:06:12+00:00",master,DEV
Backend2,"2015-03-12 08:16:53+00:00",master,NULL
Backend1,"2015-03-12 08:25:58+00:00",master,NULL
Backend2,"2015-03-12 08:35:56+00:00",master,DEV
Backend2,"2015-03-12 09:11:46+00:00",master,NULL
Backend1,"2015-03-12 09:14:44+00:00",master,NULL
NewFrontend,"2015-03-12 09:23:39+00:00",master,NULL
Backend1,"2015-03-12 10:04:55+00:00",master,DEV
NewFrontend,"2015-03-12 11:02:41+00:00",master,NULL
Backend2,"2015-03-12 11:14:09+00:00",master,DEV
OldFrontend,"2015-03-12 11:57:27+00:00",master,DEV
Backend1,"2015-03-12 12:29:40+00:00",master,NULL
NewFrontend,"2015-03-12 12:40:12+00:00",master,NULL
NewFrontend,"2015-03-12 12:59:29+00:00",master,NULL
NewFrontend,"2015-03-12 13:07:10+00:00",master,NULL
Backend2,"2015-03-12 13:14:32+00:00",master,NULL
Backend2,"2015-03-12 13:39:53+00:00",master,NULL
Backend2,"2015-03-12 13:41:35+00:00",master,NULL
NewFrontend,"2015-03-12 14:09:38+00:00",master,NULL
NewFrontend,"2015-03-12 14:25:20+00:00",master,NULL
OldFrontend,"2015-03-12 14:30:08+00:00",master,DEV
NewFrontend,"2015-03-12 14:39:55+00:00",master,NULL
NewFrontend,"2015-03-12 14:49:05+00:00",master,NULL
Backend2,"2015-03-12 14:51:17+00:00",master,NULL
Backend2,"2015-03-12 14:52:37+00:00",master,NULL
NewFrontend,"2015-03-12 15:01:37+00:00",master,NULL
OldFrontend,"2015-03-12 15:20:00+00:00",master,DEV
Backend1,"2015-03-12 15:21:16+00:00",master,DEV
Backend2,"2015-03-12 15:23:21+00:00",master,DEV
NewFrontend,"2015-03-12 15:31:36+00:00",master,NULL
Backend2,"2015-03-12 17:29:17+00:00",master,DEV
Backend2,"2015-03-12 18:21:49+00:00",master,DEV
Backend2,"2015-03-12 21:27:58+00:00",master,DEV
Backend2,"2015-03-13 05:22:43+00:00",master,NULL
Backend2,"2015-03-13 07:10:08+00:00",master,DEV
Backend2,"2015-03-13 07:20:32+00:00",master,NULL
NewFrontend,"2015-03-13 07:21:35+00:00",master,NULL
OldFrontend,"2015-03-13 07:49:53+00:00",master,DEV
OldFrontend,"2015-03-13 08:50:47+00:00",master,DEV
NewFrontend,"2015-03-13 09:12:33+00:00",master,NULL
Backend1,"2015-03-13 09:42:26+00:00",master,DEV
OldFrontend,"2015-03-13 10:15:34+00:00",master,DEV
Backend2,"2015-03-13 10:36:14+00:00",master,NULL
NewFrontend,"2015-03-13 10:46:52+00:00",master,NULL
NewFrontend,"2015-03-13 11:10:36+00:00",master,NULL
Backend2,"2015-03-13 11:50:20+00:00",master,NULL
Backend2,"2015-03-13 11:55:58+00:00",master,NULL
Backend2,"2015-03-13 12:00:39+00:00",master,NULL
Backend2,"2015-03-13 12:01:52+00:00",master,NULL
NewFrontend,"2015-03-13 12:36:42+00:00",master,NULL
NewFrontend,"2015-03-13 13:31:36+00:00",master,NULL
NewFrontend,"2015-03-13 13:32:39+00:00",master,NULL
NewFrontend,"2015-03-13 14:11:51+00:00",master,NULL
NewFrontend,"2015-03-13 14:28:19+00:00",master,NULL
NewFrontend,"2015-03-13 15:00:40+00:00",master,NULL
Backend2,"2015-03-13 16:26:33+00:00",master,NULL
Backend2,"2015-03-13 16:29:06+00:00",master,NULL
NewFrontend,"2015-03-13 17:58:44+00:00",master,NULL
Backend2,"2015-03-14 05:24:00+00:00",master,NULL
