Class,Methods,Over-exposed methods
LazyFileOutputStreamTest in org::apache::tools::ant::util (Class),8,0
anonymous(Comparator) in org::apache::tools::ant::filters::SortFilter.sort() (Class),1,0
ManifestTask in org::apache::tools::ant::taskdefs (Class),11,0
NotSelector in org::apache::tools::ant::types::selectors (Class),4,0
BufferInfo in org::apache::tools::ant::DemuxOutputStream (Class),2,0
TearDownOnVmCrash in org::apache::tools::ant::taskdefs::optional::junit (Class),11,0
Text in org::apache::tools::ant::taskdefs::MacroDef (Class),12,4
JonasHotDeploymentTool in org::apache::tools::ant::taskdefs::optional::j2ee (Class),8,0
MyValue in org::apache::tools::ant::types::AddTypeTest (Class),3,0
HostInfo in org::apache::tools::ant::taskdefs (Class),11,0
OnError in org::apache::tools::ant::taskdefs::SQLExec (Class),1,0
BorlandDeploymentTool in org::apache::tools::ant::taskdefs::optional::ejb (Class),26,1
anonymous(PropertyExpander) in org::apache::tools::ant::PropertyHelper.<Initializer>() (Class),1,0
PerlScriptCommandLauncher in org::apache::tools::ant::taskdefs::Execute (Class),2,0
FTPTask in org::apache::tools::ant::taskdefs::optional::net (Class),77,23
anonymous(ResourceSelector) in org::apache::tools::ant::taskdefs::Zip.selectFileResources() (Class),1,0
Jdk14RegexpRegexpTest in org::apache::tools::ant::util::regexp (Class),6,0
DefaultTest in org::apache::tools::ant::taskdefs::PreSetDefTest (Class),3,0
ReplaceString in org::apache::tools::ant::filters::TokenFilter (Class),3,0
AndSelector in org::apache::tools::ant::types::selectors (Class),3,0
MapperResult in org::apache::tools::ant::types::mappers (Class),7,0
Basename in org::apache::tools::ant::taskdefs (Class),4,0
JspcTest in org::apache::tools::ant::taskdefs::optional (Class),17,0
ResourceUtilsTest in org::apache::tools::ant::util (Class),7,0
NullContentHandler in org::apache::tools::ant::taskdefs::cvslib::ChangeLogWriterTest (Class),12,1
IsTrue in org::apache::tools::ant::taskdefs::condition (Class),3,0
TypedefTest in org::apache::tools::ant::taskdefs (Class),12,0
EjbcHandler in org::apache::tools::ant::taskdefs::optional::ejb::IPlanetEjbc (Class),11,2
ErrorInQuitException in org::apache::tools::mail (Class),1,0
Redirector in org::apache::tools::ant::taskdefs (Class),41,7
anonymous(ReaderFactory) in org::apache::tools::ant::taskdefs::Concat.<Initializer>() (Class),1,0
MessageTest in org::apache::tools::ant::taskdefs::email (Class),3,0
Comparison in org::apache::tools::ant::types (Class),5,0
Not in org::apache::tools::ant::taskdefs::condition (Class),1,0
PropertySetter in org::apache::tools::ant::PropertyHelper (Class),2,0
anonymous(Enumeration) in org::apache::tools::ant::taskdefs::Definer.execute() (Class),3,0
P4Have in org::apache::tools::ant::taskdefs::optional::perforce (Class),1,0
anonymous(RunListener) in org::apache::tools::ant::taskdefs::optional::junit::JUnit4TestMethodAdapter::Cache.getNotifier() (Class),3,0
BaseFilterReader in org::apache::tools::ant::filters (Class),11,0
Sort in org::apache::tools::ant::types::resources (Class),5,0
P4Label in org::apache::tools::ant::taskdefs::optional::perforce (Class),4,0
PathElement in org::apache::tools::ant::types::Path (Class),7,1
anonymous(FilterInputStream) in org::apache::tools::ant::types::resources::ZipResource.getInputStream() (Class),2,0
JUnitTask in org::apache::tools::ant::taskdefs::optional::junit (Class),80,7
FilterSetCollection in org::apache::tools::ant::types (Class),6,0
SignJarChild in org::apache::tools::ant::taskdefs::SignJarTest (Class),2,1
Foo5 in org::apache::tools::ant::taskdefs::optional::junit::JUnitVersionHelperTest (Class),2,1
UnparseableExtraField in org::apache::tools::zip::ExtraFieldUtils (Class),3,1
TypedefTestType in org::example::types (Class),0,0
JakartaRegexpMatcherTest in org::apache::tools::ant::util::regexp (Class),5,0
ExecuteJavaTest in org::apache::tools::ant::taskdefs (Class),9,0
DeweyDecimal in org::apache::tools::ant::util (Class),10,0
FTPFileProxy in org::apache::tools::ant::taskdefs::optional::net::FTP (Class),14,0
Output in org::example::junit (Class),2,0
NoTestCase in org::apache::tools::ant::taskdefs::optional::junit::JUnitTestRunnerTest (Class),0,0
MapperType in org::apache::tools::ant::types::Mapper (Class),3,1
DOMElementWriterTest in org::apache::tools::ant::util (Class),18,0
JarLibAvailableTask in org::apache::tools::ant::taskdefs::optional::extension (Class),7,0
PreSetDefinition in org::apache::tools::ant::taskdefs::PreSetDef (Class),16,0
ScriptMapperTest in org::apache::tools::ant::types::optional (Class),5,0
FormatAttribute in org::apache::tools::ant::taskdefs::optional::EchoProperties (Class),2,0
ZipShortTest in org::apache::tools::zip (Class),6,0
Gcj in org::apache::tools::ant::taskdefs::compilers (Class),5,3
EchoLevel in org::apache::tools::ant::taskdefs::Echo (Class),0,0
Simple in <Default Package> (Class),0,0
DefaultLoggerTest in org::apache::tools::ant (Class),3,0
ClassfileSet in org::apache::tools::ant::types::optional::depend (Class),9,0
ReplaceTest in org::apache::tools::ant::taskdefs (Class),15,0
CommandlineTest in org::apache::tools::ant::types (Class),7,0
FTPTaskMirrorImpl in org::apache::tools::ant::taskdefs::optional::net (Class),21,0
myRetryableFTP in org::apache::tools::ant::taskdefs::optional::net::FTPTest (Class),3,0
SendEmail in org::apache::tools::ant::taskdefs (Class),1,0
DefaultExecutor in org::apache::tools::ant::helper (Class),3,0
JakartaOroMatcher in org::apache::tools::ant::util::regexp (Class),10,1
ProcessDestroyer in org::apache::tools::ant::taskdefs (Class),8,1
ZipFileSet in org::apache::tools::ant::types (Class),10,0
Deltree in org::apache::tools::ant::taskdefs (Class),3,0
FailureRecorder in org::apache::tools::ant::taskdefs::optional::junit (Class),25,0
PathConvert in org::apache::tools::ant::taskdefs (Class),22,2
ZipShort in org::apache::tools::zip (Class),12,3
ZipTest in org::apache::tools::ant::taskdefs (Class),28,0
SuffixLines in org::apache::tools::ant::filters (Class),8,0
JUnitVersionHelperTest in org::apache::tools::ant::taskdefs::optional::junit (Class),8,0
anonymous(ResourceFactory) in org::apache::tools::ant::taskdefs::Copy.buildMap() (Class),1,0
TarScanner in org::apache::tools::ant::types (Class),2,1
SSHExec in org::apache::tools::ant::taskdefs::optional::ssh (Class),15,0
NiceTest in org::apache::tools::ant::taskdefs (Class),8,0
AugmentReference in org::apache::tools::ant::taskdefs (Class),6,0
MultilineAsserts in org::example::junit (Class),4,0
DTDLocation in org::apache::tools::ant::taskdefs::optional::ejb::EjbJar (Class),1,0
JUnitLogOutputStream in org::apache::tools::ant::taskdefs::optional::junit::JUnitTask (Class),2,0
FlexIntegerTest in org::apache::tools::ant::types (Class),8,0
JavahAdapter in org::apache::tools::ant::taskdefs::optional::javah (Class),1,0
SignedSelector in org::apache::tools::ant::types::selectors (Class),3,0
EchoXMLTest in org::apache::tools::ant::taskdefs (Class),6,0
IsReference in org::apache::tools::ant::taskdefs::condition (Class),3,0
ProtectedJarMethodsTest in org::apache::tools::ant::taskdefs (Class),9,0
anonymous(Thread) in org::apache::tools::ant::ProjectTest.testOutputDuringMessageLoggedIsSwallowed() (Class),1,0
Reference in org::apache::tools::ant::types (Class),9,0
LocatorTest in org::apache::tools::ant::launch (Class),17,0
LineOrientedOutputStreamTest in org::apache::tools::ant::util (Class),17,0
MSVSS in org::apache::tools::ant::taskdefs::optional::vss (Class),55,3
XSLTLiaison in org::apache::tools::ant::taskdefs (Class),4,0
FileOutput in org::apache::tools::ant::taskdefs::Replace (Class),6,0
WLJspc in org::apache::tools::ant::taskdefs::optional::jsp (Class),9,0
EnumeratedAttribute in org::apache::tools::ant::types (Class),10,0
anonymous(ClassLoader) in org::apache::tools::ant::taskdefs::optional::TraXLiaisonTest.testXalan2Redirect() (Class),1,0
AptExternalCompilerAdapter in org::apache::tools::ant::taskdefs::compilers (Class),2,1
ZipOutputStream in org::apache::tools::zip (Class),32,4
StripJavaComments in org::apache::tools::ant::filters (Class),5,0
IsSignedTest in org::apache::tools::ant::taskdefs::condition (Class),6,0
Attribute in org::apache::tools::ant::taskdefs::optional::script::ScriptDef (Class),1,0
GlobPatternMapper in org::apache::tools::ant::util (Class),10,1
UUDecodeTask in task (Class),1,0
JDependTest in org::apache::tools::ant::taskdefs::optional::jdepend (Class),10,0
Get in org::apache::tools::ant::taskdefs (Class),20,2
FilenameSelector in org::apache::tools::ant::types::selectors (Class),10,0
anonymous(Predicate) in org::apache::tools::ant::types::Quantifier.<Initializer>() (Class),1,0
ConcatFilter in org::apache::tools::ant::filters (Class),10,2
Executor in org::apache::tools::ant (Class),2,0
Jikes in org::apache::tools::ant::taskdefs::compilers (Class),3,1
ElementHandler in org::apache::tools::ant::helper::ProjectHelper2 (Class),5,1
Constants in org::apache::tools::ant::taskdefs::optional::junit (Class),1,0
RegularExpression in org::apache::tools::ant::types (Class),8,0
EchoLocation in org::apache::tools::ant::LocationTest (Class),1,0
anonymous(P4HandlerAdapter) in org::apache::tools::ant::taskdefs::optional::perforce::P4Label.execute() (Class),1,0
FTPDirectoryScanner in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl (Class),15,0
XmlPropertyTest in org::apache::tools::ant::taskdefs (Class),26,0
anonymous(FilenameFilter) in org::apache::tools::ant::taskdefs::Javadoc.parsePackages() (Class),1,0
MyTask in org::apache::tools::ant::types::PolyTest (Class),2,0
NonExistent in org::apache::tools::ant::taskdefs::DependSet (Class),1,0
LongCPInfo in org::apache::tools::ant::taskdefs::optional::depend::constantpool (Class),3,1
BoundedInputStream in org::apache::tools::zip::ZipFile (Class),5,0
Javac in org::apache::tools::ant::taskdefs (Class),89,40
anonymous(P4HandlerAdapter) in org::apache::tools::ant::taskdefs::optional::perforce::P4Label.execute() (Class),1,0
ServerThread in org::apache::tools::mail::MailMessageTest (Class),6,1
BaseSelectorContainer in org::apache::tools::ant::types::selectors (Class),32,3
ImplementationSpecificArgument in org::apache::tools::ant::taskdefs::Rmic (Class),2,0
ReflectWrapper in org::apache::tools::ant::util (Class),6,0
TarBuffer in org::apache::tools::tar (Class),22,3
TraceAttr in org::apache::tools::ant::taskdefs::optional::NetRexxC (Class),2,1
ImplementationSpecificArgument in org::apache::tools::ant::taskdefs::Javac (Class),2,0
PropertyHelperTask in org::apache::tools::ant::taskdefs (Class),5,0
AntTypeDefinition in org::apache::tools::ant (Class),24,5
NestedCondition in org::apache::tools::ant::taskdefs::Exit (Class),2,1
NoBannerLogger in org::apache::tools::ant (Class),5,0
Sync in org::apache::tools::ant::taskdefs (Class),19,0
WebsphereDeploymentTool in org::apache::tools::ant::taskdefs::optional::ejb (Class),33,2
GetPackageWrapper in org::apache::tools::ant::AntClassLoaderTest (Class),2,0
DOMUtilTest in org::apache::tools::ant::taskdefs::optional::junit (Class),1,0
ClassCPInfo in org::apache::tools::ant::taskdefs::optional::depend::constantpool (Class),5,1
Creator in org::apache::tools::ant::IntrospectionHelper (Class),5,3
FileUnion in org::apache::tools::ant::taskdefs::Checksum (Class),2,0
CCMCheckin in org::apache::tools::ant::taskdefs::optional::ccm (Class),1,0
CopyPath in org::apache::tools::ant::taskdefs (Class),10,2
GZipResource in org::apache::tools::ant::types::resources (Class),5,0
CommonsLoggingListener in org::apache::tools::ant::listener (Class),15,0
CBZip2InputStream in org::apache::tools::bzip2 (Class),28,0
DirnameTest in org::apache::tools::ant::taskdefs (Class),7,0
FTPFileProxy in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl (Class),14,0
FailingRmicAdapter in org::apache::tools::ant::taskdefs::RmicAdvancedTest (Class),2,0
IntegerCPInfo in org::apache::tools::ant::taskdefs::optional::depend::constantpool (Class),3,1
anonymous(Runnable) in org::example::junit::ThreadedOutput.testOutput() (Class),1,0
BuildException in org::apache::tools::ant (Class),12,1
OutputProperty in org::apache::tools::ant::taskdefs::XSLTProcess (Class),5,3
BZip2Resource in org::apache::tools::ant::types::resources (Class),6,0
OutputStreamFunneler in org::apache::tools::ant::util (Class),8,0
UniqFilter in org::apache::tools::ant::filters (Class),2,0
TarFileSet in org::apache::tools::ant::types (Class),22,1
AccessType in org::apache::tools::ant::taskdefs::Javadoc (Class),1,0
JavacTest in org::apache::tools::ant::taskdefs (Class),13,0
DescriptionTest in org::apache::tools::ant::types (Class),7,0
CallTargetTest in org::apache::tools::ant::taskdefs (Class),9,0
RootHandler in org::apache::tools::ant::helper::ProjectHelper2 (Class),10,0
LocalProperties in org::apache::tools::ant::property (Class),11,0
B in org::apache::tools::ant::taskdefs::dir1 (Class),3,1
Xor in org::apache::tools::ant::taskdefs::condition (Class),1,0
randomFailureFTP in org::apache::tools::ant::taskdefs::optional::net::FTPTest (Class),1,0
anonymous(BuildListener) in org::apache::tools::ant::ProjectTest.testOutputDuringMessageLoggedIsSwallowed() (Class),7,0
PathTokenizer in org::apache::tools::ant (Class),4,2
jlink in org::apache::tools::ant::taskdefs::optional::jlink (Class),18,2
BaseResourceCollectionWrapper in org::apache::tools::ant::types::resources (Class),5,1
DepthSelector in org::apache::tools::ant::types::selectors (Class),8,1
HandlerType in org::apache::tools::ant::taskdefs::Input (Class),3,0
BasicShape in org::apache::tools::ant::types::optional::image (Class),4,0
StreamPumper in org::apache::tools::ant::taskdefs::Exec (Class),4,1
Simple8BitChar in org::apache::tools::zip::Simple8BitZipEncoding (Class),3,0
FileNameMapper in org::apache::tools::ant::util (Class),3,0
GUnzipTest in org::apache::tools::ant::taskdefs (Class),11,0
Blank in org::apache::tools::ant::util::LayoutPreservingProperties (Class),1,1
ResultFormatter in org::apache::tools::ant::taskdefs::optional::junit::JUnitTestRunnerTest (Class),12,0
FileUtilsTest in org::apache::tools::ant::util (Class),21,0
MyTask in org::apache::tools::ant::taskdefs::AntlibTest (Class),1,0
AntClassLoader5 in org::apache::tools::ant::loader (Class),3,0
Jar in org::apache::tools::ant::taskdefs (Class),38,0
ReplaceRegex in org::apache::tools::ant::filters::TokenFilter (Class),6,0
IgnoreDependenciesExecutor in org::apache::tools::ant::helper (Class),3,0
TestNormal in org::apache::tools::ant::types::EnumeratedAttributeTest (Class),2,1
XMLCatalogTest in org::apache::tools::ant::types (Class),16,0
FullAnalyzer in org::apache::tools::ant::util::depend::bcel (Class),3,0
FieldRefCPInfo in org::apache::tools::ant::taskdefs::optional::depend::constantpool (Class),7,4
Rename in org::apache::tools::ant::taskdefs (Class),5,0
ReplaceRegExpTest in org::apache::tools::ant::taskdefs::optional (Class),10,0
DefBase in org::apache::tools::ant::taskdefs (Class),13,0
HashvalueAlgorithm in org::apache::tools::ant::types::selectors::modifiedselector (Class),4,0
Copydir in org::apache::tools::ant::taskdefs (Class),8,0
P4ChangeTest in org::apache::tools::ant::taskdefs::optional::perforce (Class),4,0
TarLongFileMode in org::apache::tools::ant::taskdefs::Tar (Class),8,5
TimedElement in org::apache::tools::ant::XmlLogger (Class),2,0
BZip2Constants in org::apache::tools::bzip2 (Class),1,0
JJTree in org::apache::tools::ant::taskdefs::optional::javacc (Class),24,0
MyTask in org::apache::tools::ant::taskdefs::TypeAdapterTest (Class),1,0
HasFreeSpace in org::apache::tools::ant::taskdefs::condition (Class),6,0
WhichResourceTest in org::apache::tools::ant::taskdefs (Class),6,0
BZip2 in org::apache::tools::ant::taskdefs (Class),2,0
Local in org::apache::tools::ant::taskdefs (Class),2,0
EnumeratedAttributeTest in org::apache::tools::ant::types (Class),5,0
EscapeUnicode in org::apache::tools::ant::filters (Class),5,0
DynamicFilterTest in org::apache::tools::ant::filters (Class),8,0
ClassFile in org::apache::tools::ant::taskdefs::optional::depend (Class),5,2
RecorderTest in org::apache::tools::ant::taskdefs (Class),9,0
XSLTLiaison2 in org::apache::tools::ant::taskdefs (Class),1,0
OnMissing in org::apache::tools::ant::types::FilterSet (Class),4,0
Apt in org::apache::tools::ant::taskdefs (Class),18,7
MSVSSCHECKOUT in org::apache::tools::ant::taskdefs::optional::vss (Class),11,1
FileResourceIterator in org::apache::tools::ant::types::resources (Class),12,2
BasedirChecker in org::apache::tools::ant::taskdefs::AntTest (Class),11,0
ForkedTestConfiguration in org::apache::tools::ant::taskdefs::optional::junit::JUnitTask (Class),4,0
RegexpMatcherTest in org::apache::tools::ant::util::regexp (Class),21,7
BaseExtendSelector in org::apache::tools::ant::types::selectors (Class),5,0
TypeAdapterTest in org::apache::tools::ant::taskdefs (Class),8,0
Input in org::apache::tools::ant::taskdefs (Class),9,0
JavaxScriptRunner in org::apache::tools::ant::util::optional (Class),6,0
anonymous(ResourceCollection) in org::apache::tools::ant::taskdefs::Delete.execute() (Class),3,0
SyncTarget in org::apache::tools::ant::taskdefs::Sync (Class),5,1
BaseSelector in org::apache::tools::ant::types::selectors (Class),7,3
ClassArgument in org::apache::tools::ant::taskdefs::optional::Javah (Class),3,2
C in <Default Package> (Class),0,0
anonymous(FilenameFilter) in org::apache::tools::ant::Diagnostics.listJarFiles() (Class),1,0
TestMapper in org::apache::tools::ant::taskdefs::MultiMapTest (Class),4,0
ScpToMessage in org::apache::tools::ant::taskdefs::optional::ssh (Class),19,0
EqualsTest in org::apache::tools::ant::taskdefs::condition (Class),3,0
DefaultLogger in org::apache::tools::ant (Class),21,1
Compatibility in org::apache::tools::ant::taskdefs::optional::extension (Class),2,0
CommandLauncher in org::apache::tools::ant::taskdefs::Execute (Class),3,0
GenerateKey in org::apache::tools::ant::taskdefs (Class),13,0
SourceFile in org::apache::tools::ant::taskdefs::Javadoc (Class),4,2
anonymous(AttributeSetter) in org::apache::tools::ant::IntrospectionHelper.createAttributeSetter() (Class),1,0
ExceptingEntryPoint in org::apache::tools::ant::taskdefs::JavaTest (Class),1,0
FilesetManifestConfig in org::apache::tools::ant::taskdefs::Jar (Class),1,0
ResourceDecorator in org::apache::tools::ant::types::resources (Class),22,0
ExtensionSet in org::apache::tools::ant::taskdefs::optional::extension (Class),8,0
DummyTaskProtected in org::apache::tools::ant::ProjectTest (Class),2,0
PvcsProject in org::apache::tools::ant::taskdefs::optional::pvcs (Class),3,1
EqualComparator in org::apache::tools::ant::types::selectors::modifiedselector (Class),3,0
CCMCheckout in org::apache::tools::ant::taskdefs::optional::ccm (Class),1,0
anonymous(Retryable) in org::apache::tools::ant::taskdefs::optional::net::FTPTaskMirrorImpl.transferFiles() (Class),1,0
anonymous(ResourceUtils.ResourceSelectorProvider) in org::apache::tools::ant::taskdefs::Zip.<Initializer>() (Class),1,0
XmlValidateCatalogTest in org::apache::tools::ant::taskdefs::optional (Class),6,0
AntFTPRootFile in org::apache::tools::ant::taskdefs::optional::net::FTP::FTPDirectoryScanner (Class),4,0
IncrrectHelper in org::apache::tools::ant::ProjectHelperRepositoryTest.testNoDefaultContructor() (Class),0,0
ResourceOutputTest in org::apache::tools::ant::types (Class),12,0
PresentSelectorTest in org::apache::tools::ant::types::selectors (Class),4,0
WinNTCommandLauncher in org::apache::tools::ant::taskdefs::Execute (Class),2,0
ResourceCount in org::apache::tools::ant::taskdefs (Class),8,0
Condition in org::apache::tools::ant::taskdefs::condition (Class),1,0
AntClassLoader in org::apache::tools::ant (Class),61,4
RegexpUtil in org::apache::tools::ant::util::regexp (Class),5,0
ContainsSelector in org::apache::tools::ant::types::selectors (Class),10,1
LoadFile in org::apache::tools::ant::taskdefs (Class),1,0
VmCrash in org::apache::tools::ant::taskdefs::optional::junit (Class),2,0
BaseTask in task (Class),8,1
MacroDef in org::apache::tools::ant::taskdefs (Class),20,4
InstanceOf in org::apache::tools::ant::types::resources::selectors (Class),9,0
ScriptDefBase in org::apache::tools::ant::taskdefs::optional::script (Class),8,0
Exists in org::apache::tools::ant::types::resources::selectors (Class),2,0
ExecuteOn in org::apache::tools::ant::taskdefs (Class),33,1
LineOrientedOutputStreamRedirector in org::apache::tools::ant::util (Class),6,0
AntClassLoaderPerformance in org::apache::tools::ant (Class),1,0
DeleteCharacters in org::apache::tools::ant::filters::TokenFilter (Class),5,0
ResourceStack in org::apache::tools::ant::taskdefs::Definer (Class),3,0
CountLogListener in org::apache::tools::ant::taskdefs::optional::net::FTPTest (Class),4,1
UTF8ZipFilesTest in org::apache::tools::zip (Class),16,0
AntFilterReader in org::apache::tools::ant::types (Class),11,1
FileListTest in org::apache::tools::ant::types (Class),7,0
FilteringIterator in org::apache::tools::ant::types::resources::LazyResourceCollectionWrapper (Class),5,1
PrefixLines in org::apache::tools::ant::filters (Class),8,0
ScriptCondition in org::apache::tools::ant::types::optional (Class),4,1
Operation in org::apache::tools::ant::taskdefs::optional::PropertyFile::Entry (Class),3,0
BFT in org::apache::tools::ant::ProjectTest (Class),6,0
Resource in org::apache::tools::ant::types (Class),30,1
IsReachable in org::apache::tools::ant::taskdefs::condition (Class),6,0
P4Edit in org::apache::tools::ant::taskdefs::optional::perforce (Class),3,0
JakartaRegexpMatcher in org::apache::tools::ant::util::regexp (Class),10,1
ProjectTest in org::apache::tools::ant (Class),15,0
AllHandler in org::apache::tools::ant::taskdefs::Length (Class),2,0
RenameTest in org::apache::tools::ant::taskdefs (Class),6,0
ClearCase in org::apache::tools::ant::taskdefs::optional::clearcase (Class),12,4
HotDeploymentTool in org::apache::tools::ant::taskdefs::optional::j2ee (Class),4,0
TailFilter in org::apache::tools::ant::filters (Class),11,0
IsLastModified in org::apache::tools::ant::taskdefs::condition (Class),9,2
BaseAssertion in org::apache::tools::ant::types::Assertions (Class),6,4
Ant in org::apache::tools::ant::taskdefs (Class),30,4
DirectoryIterator in org::apache::tools::ant::taskdefs::optional::depend (Class),3,0
Script in org::apache::tools::ant::taskdefs::optional (Class),11,0
Native2AsciiAdapter in org::apache::tools::ant::taskdefs::optional::native2ascii (Class),1,0
JUnitTestRunnerTest in org::apache::tools::ant::taskdefs::optional::junit (Class),11,0
ExecuteWatchdogTest in org::apache::tools::ant::taskdefs (Class),11,0
Jdk14RegexpMatcher in org::apache::tools::ant::util::regexp (Class),9,1
RExecTask in org::apache::tools::ant::taskdefs::optional::net (Class),13,0
JspMangler in org::apache::tools::ant::taskdefs::optional::jsp (Class),2,0
DateFormatFactory in org::apache::tools::ant::taskdefs::Touch (Class),2,2
P4SubmitAdapter in org::apache::tools::ant::taskdefs::optional::perforce::P4Submit (Class),2,0
JarMarker in org::apache::tools::zip (Class),9,0
DeleteTest in org::apache::tools::ant::taskdefs (Class),19,0
Directory in org::apache::tools::ant::taskdefs::optional::ssh (Class),15,3
ArchiveState in org::apache::tools::ant::taskdefs::Zip (Class),4,3
UUEncodeTask in task (Class),1,0
AbstractXSLTLiaisonTest in org::apache::tools::ant::taskdefs::optional (Class),8,1
UnknownElementTest in org::apache::tools::ant (Class),3,0
FileName in org::apache::tools::ant::types::FileList (Class),2,1
Task in org::apache::tools::ant (Class),29,6
ArchiveScanner in org::apache::tools::ant::types (Class),18,1
anonymous(P4HandlerAdapter) in org::apache::tools::ant::taskdefs::optional::perforce::P4Label.execute() (Class),1,0
ExecuteWatchdog in org::apache::tools::ant::taskdefs (Class),10,4
GreedyInputHandler in org::apache::tools::ant::input (Class),2,0
Format in org::apache::tools::ant::taskdefs::Definer (Class),2,0
IPlanetEjbc in org::apache::tools::ant::taskdefs::optional::ejb (Class),17,5
LineContainsRegExp in org::apache::tools::ant::filters (Class),12,1
BatchTestTest in org::apache::tools::ant::taskdefs::optional::junit (Class),5,0
Beta in <Default Package> (Class),3,1
Difference in org::apache::tools::ant::types::resources (Class),2,0
ExtraFieldUtilsTest in org::apache::tools::zip (Class),7,0
threeFailureFTP in org::apache::tools::ant::taskdefs::optional::net::FTPTest (Class),1,0
Property in org::apache::tools::ant::taskdefs (Class),44,11
ReaderInputStreamTest in org::apache::tools::ant::util (Class),8,0
anonymous(ResourceSelector) in org::apache::tools::ant::util::ResourceUtils.selectOutOfDateSources()::anonymous(ResourceSelectorProvider).getTargetSelectorForSource() (Class),1,0
ModifiedSelector in org::apache::tools::ant::types::selectors::modifiedselector (Class),41,4
XmlParserTest in org::example::junit (Class),4,0
Not in org::apache::tools::ant::types::resources::selectors (Class),4,0
TargetHandler in org::apache::tools::ant::helper::ProjectHelper2 (Class),5,1
OffsetEntry in org::apache::tools::zip::ZipFile (Class),2,0
First in org::apache::tools::ant::types::resources (Class),1,0
PropertyFileCLITest in org::apache::tools::ant (Class),1,0
JikesOutputParser in org::apache::tools::ant::taskdefs (Class),13,0
TargetElement in org::apache::tools::ant::taskdefs::Ant (Class),3,1
BuildNumber in org::apache::tools::ant::taskdefs (Class),6,0
Patch in org::apache::tools::ant::taskdefs (Class),12,0
SubAnt in org::apache::tools::ant::taskdefs (Class),33,2
DependSelectorTest in org::apache::tools::ant::types::selectors (Class),4,0
MyPath in org::apache::tools::ant::types::PolyTest (Class),1,0
ResourceLocation in org::apache::tools::ant::types (Class),8,1
FailTest in org::apache::tools::ant::taskdefs (Class),16,0
anonymous(Comparator) in org::apache::tools::ant::taskdefs::Zip.grabNonFileSetResources() (Class),1,0
TaskdefForCopyTest in org::apache::tools::ant::types::MapperTest (Class),4,2
GUnzip in org::apache::tools::ant::taskdefs (Class),4,0
CVSPass in org::apache::tools::ant::taskdefs (Class),7,0
Exit in org::apache::tools::ant::taskdefs (Class),13,0
StreamPumper in org::apache::tools::ant::taskdefs (Class),13,3
FStatP4OutputHandler in org::apache::tools::ant::taskdefs::optional::perforce (Class),5,2
ThreadWithPumper in org::apache::tools::ant::taskdefs::PumpStreamHandler (Class),2,1
Path in org::apache::tools::ant::types (Class),38,1
HeadTailTest in org::apache::tools::ant::filters (Class),15,0
EjbJar in org::apache::tools::ant::taskdefs::optional::ejb (Class),28,2
SomeHelper in org::apache::tools::ant::ProjectHelperRepositoryTest (Class),2,0
ExtendedTaskdefTest in org::apache::tools::ant (Class),5,0
Factory in org::apache::tools::ant::types::EnumeratedAttributeTest (Class),1,0
Log4jListener in org::apache::tools::ant::listener (Class),9,0
KaffeRmic in org::apache::tools::ant::taskdefs::rmic (Class),5,2
MSVSSHISTORY in org::apache::tools::ant::taskdefs::optional::vss (Class),12,1
GetProperty in org::apache::tools::ant::property (Class),1,0
BuildTimeoutException in org::apache::tools::ant::taskdefs::optional::testing (Class),8,0
BindTargets in org::apache::tools::ant::taskdefs (Class),6,0
LoadResource in org::apache::tools::ant::taskdefs (Class),8,0
MultipleMethodsFilter in org::apache::tools::ant::taskdefs::optional::junit::JUnit4TestMethodAdapter (Class),3,0
Diagnostics in org::apache::tools::ant (Class),36,1
Permissions in org::apache::tools::ant::types (Class),9,0
TarEntry in org::apache::tools::tar (Class),38,1
MailMessage in org::apache::tools::mail (Class),32,12
ChainReaderHelper in org::apache::tools::ant::filters::util (Class),12,0
Specification in org::apache::tools::ant::taskdefs::optional::extension (Class),20,7
SQLExecTest in org::apache::tools::ant::taskdefs (Class),14,0
IsFailureTest in org::apache::tools::ant::taskdefs::condition (Class),3,0
LibFileSet in org::apache::tools::ant::taskdefs::optional::extension (Class),6,0
MSVSSGET in org::apache::tools::ant::taskdefs::optional::vss (Class),12,1
LibraryDisplayer in org::apache::tools::ant::taskdefs::optional::extension (Class),6,0
Permission in org::apache::tools::ant::types::Permissions (Class),10,4
ZipFile in org::apache::tools::zip (Class),21,0
anonymous(AttributeSetter) in org::apache::tools::ant::IntrospectionHelper.createAttributeSetter() (Class),1,0
UUMailer in org::apache::tools::ant::taskdefs::email (Class),1,0
LineContainsTest in org::apache::tools::ant::filters (Class),6,0
GroupArgument in org::apache::tools::ant::taskdefs::Javadoc (Class),8,3
FilterChain in org::apache::tools::ant::types (Class),28,0
ContainsSelectorTest in org::apache::tools::ant::types::selectors (Class),4,0
Tstamp in org::apache::tools::ant::taskdefs (Class),6,2
SubBuildListener in org::apache::tools::ant (Class),2,0
ArchiveFileSet in org::apache::tools::ant::types (Class),38,2
ConcatResource in org::apache::tools::ant::taskdefs::Concat (Class),3,0
DTDPrinter in org::apache::tools::ant::taskdefs::AntStructure (Class),10,0
ImplementationSpecificArgumentTest in org::apache::tools::ant::util::facade (Class),2,0
