Class,Methods,Over-exposed methods
ConnectorThread in com::cburch::logisim::tools::move (Class),42,0
Polyline in com::cburch::draw::model (Class),8,0
ProjectExplorerEvent in com::cburch::logisim::gui::generic (Class),3,0
NullAttrModel in com::cburch::logisim::gui::generic::AttrTable (Class),21,0
TabInterface in com::cburch::logisim::analyze::gui (Class),40,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::gui::ExpressionView::ExpressionData.computeText() (Class),7,0
MoveGesture in com::cburch::logisim::tools::move (Class),92,0
MyListener in com::cburch::logisim::gui::log::LogFrame (Class),65,1
ToolbarButton in com::cburch::draw::toolbar (Class),82,0
AttributeMapKey in com::cburch::draw::model (Class),30,1
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCnf() (Class),7,0
Radix16 in com::cburch::logisim::circuit::RadixOption (Class),21,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
MyListener in com::cburch::logisim::gui::menu::WindowManagers (Class),11,0
ExpressionData in com::cburch::logisim::analyze::gui::ExpressionView (Class),22,0
anonymous(WindowFocusListener) in com::cburch::logisim::gui::menu::ProjectCircuitActions.promptForCircuitName() (Class),2,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
PriorityEncoder in com::cburch::logisim::std::plexers (Class),62,0
ToolIcon in com::cburch::logisim::gui::main::ProjectExplorer (Class),11,0
ToolIcon in com::cburch::logisim::gui::generic::ProjectExplorer (Class),5,0
anonymous(Visitor) in com::cburch::logisim::analyze::model::Expression.toString() (Class),7,0
MyListener in com::cburch::logisim::util::JDialogOk (Class),21,0
AndGate in com::cburch::logisim::std::gates (Class),62,0
LocaleOption in com::cburch::logisim::util::LocaleSelector (Class),19,0
ListRenderer in com::cburch::logisim::gui::opts::ToolbarList (Class),11,0
SetData in com::cburch::logisim::circuit::Propagator (Class),32,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
UndoLogEvent in com::cburch::draw::undo (Class),26,0
Button in com::cburch::logisim::std::io (Class),64,0
LocalePreference in com::cburch::logisim::prefs::AppPreferences (Class),9,1
HandleGesture in com::cburch::draw::model (Class),65,0
PropagationManager in com::cburch::logisim::circuit::Simulator (Class),83,4
CircuitAction in com::cburch::logisim::circuit (Class),31,0
MenuItemHelper in com::cburch::logisim::gui::menu (Class),25,1
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
IntegerAttribute in com::cburch::logisim::data::Attributes (Class),11,0
MyListener in com::cburch::logisim::gui::opts::OptionsFrame (Class),31,1
MyListener in com::cburch::logisim::analyze::gui::KarnaughMapPanel (Class),31,0
AttributeData in com::cburch::logisim::gui::main::AttributeTable (Class),1,0
PullResistor in com::cburch::logisim::std::base (Class),62,1
Strings in com::cburch::logisim::gui::start (Class),45,0
PinAttributes in com::cburch::logisim::std::wiring (Class),22,1
Listener in com::cburch::draw::gui::Toolbar (Class),57,0
WindowMenuManager in com::cburch::logisim::gui::hex::HexFrame (Class),21,0
AttributeSets in com::cburch::logisim::data (Class),32,0
GrayIncrementer in com::cburch::gray (Class),31,0
Negator in com::cburch::logisim::std::arith (Class),22,0
TextTool in com::cburch::logisim::tools (Class),162,0
Size in com::cburch::logisim::data (Class),101,0
BooleanOption in com::cburch::logisim::gui::opts::CanvasOptions (Class),20,0
Drop in com::cburch::logisim::gui::main::SelectionActions (Class),42,0
BitFinder in com::cburch::logisim::std::arith (Class),44,0
SRFlipFlop in com::cburch::logisim::std::memory (Class),27,0
anonymous(JScrollBar) in com::cburch::logisim::analyze::gui::TableTab.getVerticalScrollBar() (Class),2,0
Duplicate in com::cburch::logisim::gui::main::SelectionActions (Class),31,0
TableModelHandler in com::cburch::logisim::util::TableSorter (Class),10,0
SelectionAttributes in com::cburch::logisim::gui::main (Class),62,0
WindowManagers in com::cburch::logisim::gui::menu (Class),22,0
GateAttributeList in com::cburch::logisim::std::gates (Class),22,0
ExperimentalOptions in com::cburch::logisim::gui::prefs (Class),32,0
ConstantExpression in com::cburch::logisim::std::gates::Constant (Class),7,0
MyListener in com::cburch::logisim::analyze::gui::DefaultRegistry (Class),21,0
Cache in com::cburch::logisim::util (Class),31,0
Strings in com::cburch::logisim::legacy (Class),13,0
Strings in com::cburch::logisim::gui::opts (Class),29,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.constantGetter() (Class),1,0
Splitter in com::cburch::logisim::circuit (Class),103,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::gui::ExpressionView::ExpressionData.computeText() (Class),7,0
TableLayout in com::cburch::logisim::util (Class),111,0
InstanceData in com::cburch::logisim::instance (Class),10,1
TableSorter in com::cburch::logisim::util (Class),220,0
Strings in com::cburch::logisim::std (Class),21,0
anonymous(WindowAdapter) in com::cburch::logisim::std::memory::Ram::RamState.getHexFrame() (Class),1,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
SharedData in com::cburch::logisim::in (Class),16,5
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
SelectionList in com::cburch::logisim::gui::log (Class),21,2
MyLayout in com::cburch::logisim::util::VerticalSplitPane (Class),51,0
anonymous(WindowAdapter) in com::cburch::logisim::std::memory::Ram::RamState.getHexFrame() (Class),1,0
Layout in com::cburch::logisim::std::gates::CircuitBuilder (Class),4,0
DefaultRegistry in com::cburch::logisim::analyze::gui (Class),11,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
ReaderInputStream in com::cburch::logisim::file (Class),67,0
AttributeTable in com::cburch::logisim::gui::main (Class),10,0
anonymous(Runnable) in com::cburch::logisim::gui::start::SplashScreen.setProgress() (Class),1,0
SvgCreator in com::cburch::draw::model (Class),13,0
StatelessInstance in com::cburch::logisim::in (Class),2,0
DeleteAction in com::cburch::logisim::gui::main::Explorer (Class),7,0
ToolItem in com::cburch::logisim::gui::main::LayoutToolbarModel (Class),33,0
PullResistor in com::cburch::logisim::std::wiring (Class),42,1
Plexers in com::cburch::logisim::std::plexers (Class),52,0
AddrPoker in com::cburch::logisim::std::memory::MemPoker (Class),31,0
CanvasModelEvent in com::cburch::draw::model (Class),154,0
Strings in com::cburch::logisim::std::base (Class),31,0
WindowOptions in com::cburch::logisim::gui::prefs (Class),13,0
CircuitNode in com::cburch::logisim::gui::log::ComponentSelector (Class),112,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCnf() (Class),7,0
Print in com::cburch::logisim::gui::main (Class),21,0
SvgReader in com::cburch::draw::model (Class),9,0
PropertyChangeWeakSupport in com::cburch::logisim::util (Class),72,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
CircuitPins in com::cburch::logisim::circuit (Class),22,0
Strings in com::cburch::draw::actions (Class),33,0
TruthTableEvent in com::cburch::logisim::analyze::model (Class),31,0
VerticalSplitPane in com::cburch::logisim::util (Class),23,0
FileTime in com::cburch::logisim::prefs::RecentProjects (Class),5,0
MyCellRenderer in com::cburch::logisim::gui::log::ComponentSelector (Class),11,0
WriteContext in com::cburch::logisim::file::XmlWriter (Class),15,0
AnalyzerTab in com::cburch::logisim::analyze::gui (Class),20,0
ProjectEvent in com::cburch::logisim::proj (Class),72,0
MyCircuitListener in com::cburch::logisim::circuit::CircuitState (Class),11,0
AttrTableToolModel in com::cburch::draw::gui (Class),14,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.replaceVariable() (Class),6,0
ShiftRegisterPoker in com::cburch::logisim::std::memory (Class),60,0
ZipClassLoader in com::cburch::logisim::util (Class),33,0
LoadedLibrary in com::cburch::logisim::file (Class),181,0
SpinnerModel in com::cburch::logisim::gui::generic::ZoomControl (Class),46,0
PrefMonitorDouble in com::cburch::logisim::prefs (Class),13,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
TableTab in com::cburch::logisim::analyze::gui (Class),212,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
AttrIterator in com::cburch::logisim::data::AttributeSetImpl (Class),31,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
SelectionEvent in com::cburch::draw::canvas (Class),27,0
NegateAttribute in com::cburch::logisim::std::gates (Class),62,0
Ground in com::cburch::logisim::std::wiring (Class),29,0
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
MyListener in com::cburch::logisim::gui::prefs::PreferencesFrame (Class),21,1
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
Listener in com::cburch::logisim::circuit::Subcircuit (Class),7,0
ExpressionMap in com::cburch::logisim::circuit::Analyze (Class),12,0
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
ConnectionData in com::cburch::logisim::tools::move (Class),62,3
AppearanceView in com::cburch::logisim::gui::appear (Class),66,0
ToolboxToolbarModel in com::cburch::logisim::gui::main (Class),17,0
WireRepair in com::cburch::logisim::tools (Class),12,0
Token in com::cburch::logisim::analyze::model::Parser (Class),13,0
StateClocked in com::cburch::logisim::in (Class),3,0
FontChooser in com::cburch::logisim::data::Attributes (Class),20,0
LayoutEditHandler in com::cburch::logisim::gui::main (Class),131,0
SelectionActions in com::cburch::logisim::gui::main (Class),88,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCircular() (Class),7,0
ComponentState in com::cburch::logisim::comp (Class),10,2
AttributeManager in com::cburch::draw::gui (Class),40,0
Model in com::cburch::logisim::analyze::gui::OutputSelector (Class),49,0
anonymous(JScrollBar) in com::cburch::logisim::analyze::gui::TableTab.getVerticalScrollBar() (Class),2,0
FileListener in com::cburch::logisim::gui::main::MenuListener (Class),21,0
Comparator in com::cburch::logisim::std::arith (Class),30,0
anonymous(WindowAdapter) in com::cburch::logisim::std::memory::Ram::RamState.getHexFrame() (Class),1,0
MyListener in com::cburch::logisim::proj::Dependencies (Class),21,0
DragController in com::cburch::logisim::gui::main::ProjectExplorer (Class),10,0
Dag in com::cburch::logisim::util (Class),92,0
JDialogOk in com::cburch::logisim::util (Class),43,0
CurveTool in com::cburch::draw::tools (Class),93,0
ToolIcon in com::cburch::logisim::gui::main::Explorer (Class),20,0
ClosestResult in com::cburch::draw::shapes::PolyUtil (Class),29,5
ProbeLogger in com::cburch::logisim::std::base::Probe (Class),13,0
WireRepairData in com::cburch::logisim::tools (Class),21,0
SetAction in com::cburch::logisim::gui::opts::OptionsActions (Class),32,0
anonymous(AbstractAction) in com::cburch::logisim::analyze::gui::TableTabCaret.TableTabCaret() (Class),1,0
MyGrabber in com::cburch::logisim::util::GifEncoder (Class),12,0
ToolbarActions in com::cburch::logisim::gui::opts (Class),51,0
PinState in com::cburch::logisim::std::wiring::Pin (Class),4,0
AddTool in com::cburch::logisim::gui::opts::ToolbarActions (Class),31,0
OpenRecent in com::cburch::logisim::gui::menu (Class),18,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.constantGetter() (Class),1,0
PropagationPoints in com::cburch::logisim::circuit (Class),51,0
WindowMenuManager in com::cburch::logisim::gui::prefs::PreferencesFrame (Class),22,0
Entry in com::cburch::logisim::circuit::PropagationPoints (Class),21,0
RoundRectangleTool in com::cburch::draw::tools (Class),41,0
DirectionConfigurator in com::cburch::logisim::tools::key (Class),16,0
anonymous(WindowFocusListener) in com::cburch::logisim::gui::menu::ProjectCircuitActions.promptForCircuitName() (Class),2,0
AttrTable in com::cburch::logisim::gui::generic (Class),26,1
ClockPoker in com::cburch::logisim::std::base::Clock (Class),19,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
anonymous(AbstractAction) in com::cburch::hex::Caret.Caret() (Class),1,0
ToolOptions in com::cburch::logisim::gui::prefs (Class),20,0
SimulatorEvent in com::cburch::logisim::circuit (Class),11,0
State in com::cburch::logisim::legacy::Register (Class),1,0
EndList in com::cburch::logisim::circuit::Wire (Class),21,0
InstanceLogger in com::cburch::logisim::instance (Class),29,0
ProjectExplorerModel in com::cburch::logisim::gui::generic (Class),5,0
ProjectExplorerToolNode in com::cburch::logisim::gui::generic (Class),4,0
CanvasObject in com::cburch::draw::canvas (Class),13,0
Not in com::cburch::logisim::analyze::model::Expressions (Class),61,0
FileStatistics in com::cburch::logisim::file (Class),83,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
Gate in com::cburch::logisim::std::gates::CircuitDetermination (Class),92,0
EditListener in com::cburch::logisim::gui::main::MenuListener (Class),48,0
CompareLocations in com::cburch::logisim::circuit::appear::DefaultAppearance (Class),9,0
Canvas in com::cburch::draw::canvas (Class),129,0
Pin in com::cburch::logisim::std::base (Class),104,1
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::NotGate.getInstanceFeature() (Class),1,0
LayoutThumbnail in com::cburch::logisim::gui::appear (Class),18,1
AttrTableModelRow in com::cburch::logisim::gui::generic (Class),20,0
Strings in com::cburch::logisim::circuit (Class),43,0
OptionsPanel in com::cburch::logisim::gui::main::ExportImage (Class),51,0
MyListener in com::cburch::logisim::prefs::AppPreferences (Class),9,0
CircuitListener in com::cburch::logisim::circuit (Class),10,0
Direction in com::cburch::logisim::data (Class),116,0
GridIcon in com::cburch::logisim::gui::main::ZoomControl (Class),18,1
Event in com::cburch::logisim::gui::main::Selection (Class),10,0
Binary in com::cburch::logisim::analyze::model::Expressions (Class),21,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
anonymous(JScrollBar) in com::cburch::logisim::analyze::gui::TableTab.getVerticalScrollBar() (Class),2,0
InstancePainter in com::cburch::logisim::instance (Class),380,1
EndData in com::cburch::logisim::comp (Class),74,0
HorizontalSplitPane in com::cburch::logisim::util (Class),24,0
Dragbar in com::cburch::logisim::util::HorizontalSplitPane (Class),102,0
MenuExtender in com::cburch::logisim::tools (Class),12,1
WindowMenuManager in com::cburch::logisim::util (Class),92,0
Logger in com::cburch::logisim::std::memory::Random (Class),20,0
IteratorUtil in com::cburch::logisim::util (Class),41,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.constantGetter() (Class),1,0
BitExtender in com::cburch::logisim::std::wiring (Class),26,1
Poly in com::cburch::draw::model (Class),22,2
MyListener in com::cburch::logisim::tools::TextTool (Class),31,0
WiringTool in com::cburch::logisim::tools (Class),242,0
Divider in com::cburch::logisim::std::arith (Class),32,0
PinState in com::cburch::logisim::std::base::Pin (Class),6,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
ModelAddAction in com::cburch::draw::actions (Class),44,0
AvoidanceMap in com::cburch::logisim::tools::move (Class),91,1
MySelectionModel in com::cburch::logisim::gui::main::ProjectExplorer (Class),19,0
RecentProjects in com::cburch::logisim::prefs (Class),30,1
SimulatorTicker in com::cburch::logisim::circuit (Class),32,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
Poker in com::cburch::logisim::std::io::Button (Class),29,0
CanvasTool in com::cburch::draw::canvas (Class),118,0
MyListener in com::cburch::logisim::gui::menu::LogisimMenuBar (Class),11,1
DragController in com::cburch::logisim::gui::main::Explorer (Class),19,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
IntVisitor in com::cburch::logisim::analyze::model::Expression (Class),60,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::NotGate.getInstanceFeature() (Class),1,0
DrawingAttributeSet in com::cburch::draw::tools (Class),93,0
ZoomControl in com::cburch::logisim::gui::generic (Class),9,0
MyCellRenderer in com::cburch::logisim::gui::main::ProjectExplorer (Class),4,0
Listener in com::cburch::logisim::gui::opts::ToolbarOptions (Class),119,0
anonymous(JScrollBar) in com::cburch::logisim::analyze::gui::TableTab.getVerticalScrollBar() (Class),2,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
LibraryPopup in com::cburch::logisim::gui::menu::Popups (Class),12,0
anonymous(JScrollBar) in com::cburch::logisim::analyze::gui::TableTab.getVerticalScrollBar() (Class),2,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
ModelDeleteHandleAction in com::cburch::draw::actions (Class),34,0
Model in com::cburch::logisim::gui::generic::AttributeTable (Class),45,0
anonymous(WindowAdapter) in com::cburch::logisim::std::memory::Ram::RamState.getHexFrame() (Class),1,0
AppearanceEditPopup in com::cburch::logisim::gui::appear (Class),29,0
MyListener in com::cburch::logisim::analyze::model::TruthTable (Class),51,0
Comp in com::cburch::logisim::legacy::DFlipFlop (Class),36,0
anonymous(AbstractAction) in com::cburch::logisim::analyze::gui::TableTabCaret.TableTabCaret() (Class),1,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
SplitterFactory in com::cburch::logisim::circuit (Class),91,0
Shifter in com::cburch::logisim::std::arith (Class),62,0
WireSet in com::cburch::logisim::circuit (Class),23,0
State in com::cburch::logisim::circuit::CircuitWires (Class),11,1
StringUtil in com::cburch::logisim::util (Class),81,0
PrefMonitorInt in com::cburch::logisim::prefs (Class),13,0
PinLogger in com::cburch::logisim::std::wiring::Pin (Class),8,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
TextFieldListener in com::cburch::logisim::comp (Class),10,0
Template in com::cburch::logisim::proj (Class),19,0
Strings in com::cburch::logisim::tools (Class),39,0
Change in com::cburch::logisim::std::memory::RomContentsListener (Class),53,0
anonymous(Visitor) in com::cburch::logisim::analyze::model::Expression.toString() (Class),7,0
SimpleGrayCounter in com::cburch::gray (Class),22,1
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
anonymous(Comparator) in com::cburch::logisim::tools::move::Connector.sortConnects() (Class),1,0
MyListener in com::cburch::logisim::analyze::gui::Analyzer (Class),11,1
ProjectItem in com::cburch::logisim::analyze::gui::BuildCircuitButton (Class),11,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
PinPoker in com::cburch::logisim::std::wiring::Pin (Class),17,0
ProjectToolbarModel in com::cburch::logisim::gui::main (Class),38,0
TableTabClip in com::cburch::logisim::analyze::gui (Class),42,2
PrefMonitorBoolean in com::cburch::logisim::prefs (Class),17,0
RoundRectangle in com::cburch::draw::model (Class),11,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCnf() (Class),7,0
TextEditable in com::cburch::logisim::tools (Class),20,0
RegisterPoker in com::cburch::logisim::std::memory (Class),30,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.evaluate() (Class),6,0
LFrame in com::cburch::logisim::gui::generic (Class),10,0
PrefMonitorStringOpts in com::cburch::logisim::prefs (Class),18,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.evaluate() (Class),6,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.constantGetter() (Class),1,0
RegisterData in com::cburch::logisim::std::memory (Class),21,1
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
Clipboard in com::cburch::logisim::gui::main (Class),122,0
WireCaret in com::cburch::logisim::tools::PokeTool (Class),11,0
Entry in com::cburch::hex::Highlighter (Class),1,0
ClockHandler in com::cburch::logisim::legacy::Version1Support (Class),7,0
ThreadBundle in com::cburch::logisim::circuit::CircuitWires (Class),1,0
MyListener in com::cburch::logisim::gui::main::Explorer (Class),73,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::NotGate.getInstanceFeature() (Class),1,0
CircuitState in com::cburch::logisim::circuit (Class),309,0
anonymous(WindowFocusListener) in com::cburch::logisim::gui::menu::ProjectCircuitActions.promptForCircuitName() (Class),2,0
Input in com::cburch::logisim::std::gates::CircuitDetermination (Class),11,0
AbstractCanvasObject in com::cburch::draw::model (Class),241,2
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
Components in com::cburch::gray (Class),21,0
DrawingOverlaps in com::cburch::draw::model (Class),50,0
BitFile in com::cburch::logisim::util::GifEncoder (Class),21,0
ExportThread in com::cburch::logisim::gui::main::ExportImage (Class),22,0
ProjectPopup in com::cburch::logisim::gui::menu::Popups (Class),12,0
RemoveMapping in com::cburch::logisim::gui::opts::OptionsActions (Class),31,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
anonymous(Runnable) in com::cburch::logisim::gui::start::SplashScreen.setProgress() (Class),1,0
anonymous(WindowAdapter) in com::cburch::logisim::std::memory::Ram::RamState.getHexFrame() (Class),1,0
Tool in com::cburch::logisim::tools (Class),275,0
DirectionAttribute in com::cburch::logisim::data::Attributes (Class),22,0
GrayCounter in com::cburch::gray (Class),31,1
MyListener in com::cburch::logisim::gui::opts::SimulateOptions (Class),61,0
Loggable in com::cburch::logisim::gui::log (Class),29,0
PokeCaret in com::cburch::logisim::legacy::DFlipFlop (Class),92,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
UndoLogDispatcher in com::cburch::draw::undo (Class),9,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
MyListener in com::cburch::logisim::gui::main::AttributeTable (Class),5,0
Logger in com::cburch::logisim::std::memory::AbstractFlipFlop (Class),20,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
AttributeTable in com::cburch::logisim::gui::generic (Class),18,0
CircuitJList in com::cburch::logisim::gui::main (Class),11,1
anonymous(WireRepair) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
Comp in com::cburch::logisim::legacy::Register (Class),42,0
RectangleTool in com::cburch::draw::tools (Class),41,0
ToolButton in com::cburch::logisim::gui::main::Toolbar (Class),11,0
MyListener in com::cburch::logisim::analyze::gui::VariableTab (Class),61,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
anonymous(Comparator) in com::cburch::logisim::tools::move::Connector.sortConnects() (Class),1,0
ProjectExplorer in com::cburch::logisim::gui::main (Class),14,0
AttrTableSelectionModel in com::cburch::logisim::gui::main (Class),13,0
Constant in com::cburch::logisim::std::wiring (Class),41,1
anonymous(AbstractAction) in com::cburch::logisim::analyze::gui::TableTabCaret.TableTabCaret() (Class),1,0
MyAttributeListener in com::cburch::logisim::circuit::Splitter (Class),13,0
PinLogger in com::cburch::logisim::std::base::Pin (Class),12,0
ArrayIterator in com::cburch::logisim::util::SmallSet (Class),32,0
Test in com::cburch::hex (Class),10,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
ConstantAttributes in com::cburch::logisim::std::wiring::Constant (Class),18,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCircular() (Class),7,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
Expression in com::cburch::logisim::analyze::model (Class),111,0
LedHandler in com::cburch::logisim::legacy::Version1Support (Class),7,0
Node in com::cburch::logisim::data::AttributeSetImpl (Class),3,0
Listener in com::cburch::draw::gui::SelectionAttributes (Class),17,0
StatisticsDialog in com::cburch::logisim::gui::main (Class),19,0
MyViewport in com::cburch::logisim::gui::main::Canvas (Class),142,0
MyModel in com::cburch::logisim::gui::main::Explorer (Class),90,1
AddArea in com::cburch::logisim::gui::opts::MouseOptions (Class),11,1
ShiftRegisterLogger in com::cburch::logisim::std::memory (Class),29,0
InstancePokerAdapter in com::cburch::logisim::instance (Class),122,0
MyComponentListener in com::cburch::logisim::circuit::Circuit (Class),31,0
Logger in com::cburch::logisim::std::io::Button (Class),20,0
TtyInterface in com::cburch::logisim::gui::start (Class),99,0
ParserException in com::cburch::logisim::analyze::model (Class),41,0
MenuSelection in com::cburch::logisim::tools::MenuTool (Class),22,0
Listener in com::cburch::logisim::tools::EditTool (Class),21,0
Listener in com::cburch::logisim::gui::main::SelectionAttributes (Class),13,0
AttrTableModelEvent in com::cburch::logisim::gui::generic (Class),14,0
CircuitLocker in com::cburch::logisim::circuit (Class),62,0
Clip in com::cburch::logisim::gui::hex (Class),42,0
Wiring in com::cburch::logisim::std::wiring (Class),14,0
BasicZoomModel in com::cburch::logisim::gui::generic (Class),30,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
MouseHandler in com::cburch::logisim::util::TableSorter (Class),10,0
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCircular() (Class),7,0
Model in com::cburch::logisim::gui::log (Class),172,2
Visitor in com::cburch::logisim::analyze::model::Expression (Class),60,0
StatisticsTableModel in com::cburch::logisim::gui::main::StatisticsDialog (Class),45,0
Cut in com::cburch::logisim::gui::main::SelectionActions (Class),31,0
CircuitStateMenuItem in com::cburch::logisim::gui::menu::MenuSimulate (Class),31,0
ProjectExplorerListener in com::cburch::logisim::gui::generic (Class),5,0
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
AboutCredits in com::cburch::logisim::gui::start (Class),20,0
AttrTableToolModel in com::cburch::logisim::gui::main (Class),13,0
Strings in com::cburch::logisim::circuit::appear (Class),25,0
ShiftRegisterData in com::cburch::logisim::std::memory (Class),71,2
CompareByName in com::cburch::logisim::gui::main::SimulationTreeCircuitNode (Class),5,0
FontAttribute in com::cburch::logisim::data::Attributes (Class),41,0
Handle in com::cburch::draw::model (Class),59,1
CircuitDetermination in com::cburch::logisim::std::gates (Class),50,1
Listener in com::cburch::hex::HexEditor (Class),21,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.constantGetter() (Class),1,0
anonymous(WindowAdapter) in com::cburch::logisim::std::memory::Ram::RamState.getHexFrame() (Class),1,0
SplitterPainter in com::cburch::logisim::circuit (Class),13,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
anonymous(JScrollBar) in com::cburch::logisim::analyze::gui::TableTab.getVerticalScrollBar() (Class),2,0
MemMenu in com::cburch::logisim::std::memory (Class),71,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
InstanceInteractive in com::cburch::logisim::in (Class),2,0
MyListener in com::cburch::logisim::gui::menu::MenuEdit (Class),21,0
AttributeSetImpl in com::cburch::logisim::data (Class),94,0
