Class,Methods,Over-exposed methods
DataTypesFactoryEUMLImpl in org::argouml::model::euml (Class),18,1
RemoveAssociationEvent in org::argouml::model (Class),2,1
ActionSaveGraphics in org::argouml::uml::ui (Class),7,0
ActionNewDiagram in org::argouml::uml::ui (Class),8,2
ActionNewAction in org::argouml::uml::ui::behavior::common_behavior (Class),5,1
CrObjectWithoutClassifier in org::argouml::uml::cognitive::critics (Class),5,1
ActionNavigateTransition in org::argouml::uml::ui (Class),1,0
FigOrdering in org::argouml::uml::diagram::ui (Class),4,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.setActive() (Class),1,0
CrProfile in org::argouml::uml::cognitive::critics (Class),3,0
PerspectiveListSelectionListener in org::argouml::ui::explorer::PerspectiveConfigurator (Class),2,0
SelectionPartition in org::argouml::uml::diagram::activity::ui::FigPartition (Class),6,1
SequenceDiagramFactory in org::argouml::sequence2::diagram (Class),4,0
GlassPane in org::argouml::swingext (Class),6,1
anonymous(PropertyOperation) in org::argouml::notation::providers::uml::NotationUtilityUml.init() (Class),1,0
NotationName in org::argouml::notation (Class),7,0
SubvertexGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),7,1
anonymous(BooleanSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setRoot() (Class),1,0
Tools in org::argouml::util (Class),5,0
ActionAddPackage in org::argouml::uml::ui::model_management (Class),2,0
ProjectManager in org::argouml::kernel (Class),27,2
TabToDoTarget in org::argouml::ui (Class),1,1
FigNamedRRect in org::argouml::activity2::diagram (Class),5,1
CrMultipleDeepHistoryStates in org::argouml::uml::cognitive::critics (Class),7,1
anonymous(ActionListener) in org::argouml::ui::ArgoJFontChooser.getJbtnOk() (Class),1,0
FigHistoryState in org::argouml::uml::diagram::state::ui (Class),20,2
LabelledLayout in org::argouml::uml::ui (Class),25,3
CrReservedNameJava in org::argouml::language::java::cognitive::critics (Class),2,0
ActionModifierActive in org::argouml::uml::diagram::ui (Class),4,1
CrUnconventionalPackName in org::argouml::uml::cognitive::critics (Class),7,1
ActionSaveProject in org::argouml::uml::ui (Class),6,0
StylePanelFig in org::argouml::ui (Class),27,4
SetActionOperationAction in org::argouml::core::propertypanels::ui::UMLCallActionOperationComboBoxModel (Class),3,1
PredefinedTypeNode in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
ChangeCommand in org::argouml::model::euml (Class),5,3
FigPermission in org::argouml::uml::diagram::ui (Class),1,0
AttributeModeler in org::argouml::language::cpp::reveng (Class),4,0
UMLTableCellRenderer in org::argouml::uml::ui (Class),2,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildParameter() (Class),1,0
anonymous(Memento) in org::argouml::uml::diagram::DiagramSettings.setShowBidirectionalArrows() (Class),2,0
ForEachStatement in org::argouml::language::csharp::importer::csparser::statements (Class),3,0
UMLReceptionSpecificationDocument in org::argouml::uml::ui::behavior::common_behavior (Class),3,0
ActionSetLinkAssociation in org::argouml::core::propertypanels::ui::UMLLinkAssociationComboBoxModel (Class),3,1
UMLTextArea in org::argouml::core::propertypanels::ui (Class),4,1
UMLClassifierRoleAvailableContentsListModel in org::argouml::core::propertypanels::ui (Class),7,1
AbstractModelFactory in org::argouml::model (Class),0,0
CommentEdge in org::argouml::uml (Class),13,5
EmptyChildGenerator in org::argouml::cognitive::Designer (Class),3,0
CrCircularComposition in org::argouml::uml::cognitive::critics (Class),8,2
GUIProjectSettingsTabInterface in org::argouml::ui (Class),1,1
MoveBottomAction in org::argouml::core::propertypanels::ui::RowSelector (Class),4,0
CollaborationsFactoryEUMLImpl in org::argouml::model::euml (Class),24,4
UMLExpressionModel in org::argouml::core::propertypanels::ui (Class),17,13
Context in org::argouml::language::java::reveng::classfile (Class),10,2
OrderingKind in org::argouml::model (Class),2,0
anonymous(BasicCommandStack) in org::argouml::model::euml::EUMLModelImplementation.initializeEditingDomain() (Class),1,0
SettingsTabLayout in org::argouml::ui (Class),12,0
NameOrder in org::argouml::ui::explorer (Class),6,0
StateDiagramPropPanelFactory in org::argouml::uml::diagram::state::ui (Class),2,1
UnwrapLinksEmitter in com::nwalsh::saxon (Class),7,1
ActionSystemInfo in org::argouml::ui::cmd (Class),2,1
UMLClassifierCreateActionListModel in org::argouml::core::propertypanels::ui (Class),3,0
UMLExpressionBodyField in org::argouml::core::propertypanels::ui (Class),6,1
ActionSaveProjectAs in org::argouml::uml::ui (Class),3,0
CrWrongDepEnds in org::argouml::uml::cognitive::critics (Class),6,1
ZoomSliderButton in org::argouml::ui (Class),8,2
anonymous(FocusAdapter) in org::argouml::ui::ZoomSliderButton.createPopupComponent() (Class),1,0
TabResults in org::argouml::ui (Class),23,9
Text in com::nwalsh::saxon (Class),6,0
CrDupRoleNames in org::argouml::uml::cognitive::critics (Class),3,0
anonymous(RunnableClass) in org::argouml::model::euml::UseCasesHelperEUMLImpl.setAddition() (Class),1,0
UMLGeneralizableElementAbstractCheckBox in org::argouml::uml::ui::foundation::core (Class),2,0
ThreadUtils in org::argouml::util (Class),1,0
AbstractProjectMember in org::argouml::kernel (Class),9,6
ArgoFigInk in org::argouml::gefext (Class),8,1
UMLConditionExpressionModel in org::argouml::core::propertypanels::ui (Class),5,1
ModeCreateUsage in org::argouml::uml::diagram::ui (Class),1,0
ParseState in org::argouml::language::java::reveng::classfile (Class),21,0
CollaborationDiagram in org::argouml::model (Class),0,0
anonymous(ActionListener) in org::argouml::core::propertypanels::ui::UMLValueSpecificationValueFieldOpaqueExpressionDialog.buildBoutonPanel() (Class),1,0
CollaborationDiagramPropPanelFactory in org::argouml::uml::diagram::collaboration::ui (Class),2,1
anonymous(RunnableClass) in org::argouml::model::euml::ModelManagementFactoryEUMLImpl.createModel() (Class),1,0
anonymous(ActionListener) in org::argouml::ui::SettingsDialog.SettingsDialog() (Class),1,0
GeneratorManager in org::argouml::uml::generator (Class),14,2
UMLExpressionPanel in org::argouml::core::propertypanels::ui (Class),4,1
PrivateHandler in org::argouml::persistence (Class),8,1
PPNode in org::argouml::language::csharp::importer::csparser::preprocessornodes (Class),0,0
NavigateUpAction in org::argouml::core::propertypanels::ui (Class),2,1
UUIDHelper in org::argouml::uml (Class),3,0
SettingsTabAppearance in org::argouml::ui (Class),10,0
NullPrimitive in org::argouml::language::csharp::importer::csparser::nodes::expressions::primitive (Class),2,0
SuffixFilter in org::argouml::util (Class),9,2
UMLModelElementConstraintListModel in org::argouml::core::propertypanels::ui (Class),3,0
UMLStimulusActionTextProperty in org::argouml::uml::ui (Class),5,2
UMLGeneralizationPowertypeComboBoxModel in org::argouml::core::propertypanels::ui (Class),8,1
ActionSetMethodSpecification in org::argouml::core::propertypanels::ui::UMLMethodSpecificationComboBoxModel (Class),2,1
ActionAddCreateActionInstantiation in org::argouml::uml::ui::behavior::common_behavior (Class),6,0
Callout in com::nwalsh::saxon (Class),7,5
DeploymentDiagramRenderer in org::argouml::uml::diagram::deployment::ui (Class),4,0
NullProfileManager in org::argouml::profile::UserDefinedProfile (Class),15,0
XmiHeaderProviderImpl in org::argouml::model::mdr (Class),3,1
FigTextGroup in org::argouml::uml::diagram::ui (Class),16,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.removeConnection() (Class),1,0
ToDoPane in org::argouml::cognitive::ui (Class),29,7
UIUtils in org::argouml::util (Class),2,0
ModelManagementFactoryMDRImpl in org::argouml::model::mdr (Class),20,2
FigDeepHistoryState in org::argouml::uml::diagram::state::ui (Class),2,0
GenCompositeClasses2 in org::argouml::uml (Class),5,3
IntegralPrimitive in org::argouml::language::csharp::importer::csparser::nodes::expressions::primitive (Class),3,0
NotationManager in org::argouml::notation2 (Class),6,1
Roles in org::argouml::core::propertypanels::ui::ActionNewAction (Class),1,0
ActionSetModelElementVisibility in org::argouml::uml::ui::foundation::core (Class),4,2
ActionSetDiagramHomeModel in org::argouml::uml::diagram::ui (Class),2,1
LabeledStatement in org::argouml::language::csharp::importer::csparser::statements (Class),3,0
StringNamespaceElement in org::argouml::uml::util::namespace (Class),3,1
UMLComponentInstanceClassifierComboBoxModel in org::argouml::core::propertypanels::ui (Class),6,1
ClassdiagramModelElementFactory in org::argouml::uml::diagram::static_structure::layout (Class),3,1
AddElementImportCommand in org::argouml::core::propertypanels::model::GetterSetterManagerImpl::ElementImportGetterSetter (Class),5,0
UmlException in org::argouml::model (Class),4,3
GoClassifierToCollaboration in org::argouml::ui::explorer::rules (Class),4,0
GoListToDecisionsToItems in org::argouml::cognitive::ui (Class),11,2
RadioAction in org::argouml::uml::diagram::ui (Class),3,1
SetAction in org::argouml::core::propertypanels::ui::RadioButtonPanel (Class),2,1
InvocationExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
TableCritics in org::argouml::cognitive::critics::ui (Class),7,4
StartElementInfo in com::nwalsh::saxon::NumberLinesEmitter (Class),5,5
NavigatorPane in org::argouml::ui (Class),5,1
StereotypeStyled in org::argouml::uml::diagram::ui (Class),2,0
anonymous(RunnableClass) in org::argouml::model::euml::UmlFactoryEUMLImpl.delete() (Class),1,0
StartCritics in org::argouml::application (Class),3,1
GeneratorPHP4 in org::argouml::language::php::generator (Class),36,3
GoListToGoalsToItems in org::argouml::cognitive::ui (Class),9,2
GoStateToIncomingTrans in org::argouml::ui::explorer::rules (Class),4,0
CVS in com::nwalsh::xalan (Class),2,0
XmiFormatException in org::argouml::persistence (Class),2,2
anonymous(ObjectSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setVisibility() (Class),1,0
anonymous(PropertyOperation) in org::argouml::notation::providers::uml::NotationUtilityUml.init() (Class),1,0
ModePlacePartition in org::argouml::uml::diagram::activity::ui (Class),3,0
anonymous(Memento) in org::argouml::kernel::ProjectSettings.setShowProperties() (Class),3,0
PostIncrementExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
ActionCreatePseudostate in org::argouml::uml::diagram::state::ui (Class),2,0
AbstractActionRadioMenuItem in org::argouml::uml::diagram::ui (Class),5,3
anonymous(Runnable) in org::argouml::cognitive::ui::ToDoPane.toDoItemsRemoved() (Class),1,0
ResidentElementGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),9,1
anonymous(Runnable) in org::argouml::uml::reveng::ui::ImportStatusScreen.setMaximumProgress() (Class),1,0
DeploymentDiagramFactory in org::argouml::deployment2::diagram (Class),2,0
ActionVisibilityPublic in org::argouml::uml::diagram::ui (Class),4,1
InitActivityDiagram in org::argouml::uml::diagram::activity::ui (Class),5,0
CrConstructorNeeded in org::argouml::uml::cognitive::critics (Class),4,1
ArgoDropTargetListener in org::argouml::ui::explorer::DnDExplorerTree (Class),9,3
HelpBox in org::argouml::ui (Class),3,1
UMLCallEventOperationComboBoxModel in org::argouml::core::propertypanels::ui (Class),6,1
ActionAddMessagePredecessor in org::argouml::uml::ui::behavior::collaborations (Class),7,1
NotationNameImpl in org::argouml::notation (Class),20,4
ActionSetContext in org::argouml::core::propertypanels::ui::UMLActivityGraphContextComboBoxModel (Class),3,1
ArgoDiagramAppearanceEventListener in org::argouml::application::events (Class),1,1
ModelMemberFilePersister in org::argouml::persistence (Class),16,5
FigAssociationClass in org::argouml::uml::diagram::ui (Class),15,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildClass() (Class),1,0
TabTaggedValuesModel in org::argouml::uml::ui (Class),16,4
EventAndListeners in org::argouml::model::euml::ModelEventPumpEUMLImpl.fireEvent() (Class),1,1
InitSubsystem in org::argouml::application::api (Class),4,0
Windows1252 in com::nwalsh::saxon (Class),2,0
DecimalPrimitive in org::argouml::language::csharp::importer::csparser::nodes::expressions::primitive (Class),2,0
RemoveCommand in org::argouml::core::propertypanels::model::GetterSetterManagerImpl::ResidentElementGetterSetter (Class),2,0
Modeller in org::argouml::language::java::reveng (Class),77,10
ListGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManager (Class),4,1
AbstractLexer in org::argouml::language::java::reveng::classfile::ParserUtils (Class),5,3
LocalDeclarationStatement in org::argouml::language::csharp::importer::csparser::statements (Class),4,0
ProfileManagerImpl in org::argouml::profile::internal (Class),24,6
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.setMultiplicity() (Class),1,0
MessageSortMDRImpl in org::argouml::model::mdr (Class),7,0
GoListToPosterToItem in org::argouml::cognitive::ui (Class),9,2
ArgoEventListener in org::argouml::application::api (Class),0,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildGeneralization() (Class),1,0
GoModelElementToBehavior in org::argouml::ui::explorer::rules (Class),4,0
FieldDescriptorLexer in org::argouml::language::java::reveng::classfile::ParserUtils (Class),2,0
StreamModelLoader in org::argouml::profile (Class),2,1
UMLStateMachineSubmachineStateListModel in org::argouml::core::propertypanels::ui (Class),3,1
PredicateNotInTrash in org::argouml::uml (Class),3,1
ChildGenUML in org::argouml::uml::cognitive::critics (Class),4,1
ActionSetMultiplicity in org::argouml::core::propertypanels::ui (Class),3,1
GoProjectToDiagram in org::argouml::ui::explorer::rules (Class),4,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.setAnnotatedElements() (Class),1,0
PredicateTrue in org::argouml::util (Class),4,0
anonymous(DepthFirstAdapter) in org::argouml::uml::ui::TabConstraints::ConstraintModel::CR.setName() (Class),2,0
anonymous(ActionListener) in org::argouml::uml::generator::ui::ClassGenerationDialog.ClassGenerationDialog() (Class),1,0
InterfaceIndexerNode in org::argouml::language::csharp::importer::csparser::members (Class),3,0
CmdSetPreferredSize in org::argouml::ui::cmd (Class),5,1
ZargoFilePersister in org::argouml::persistence (Class),22,0
CodeGenerator in org::argouml::uml::generator (Class),4,2
AssociationRoleNotationUml in org::argouml::notation::providers::uml (Class),6,1
AddRemoveListener in org::argouml::uml::ui::TabStereotype (Class),2,0
ExplorerTreeNode in org::argouml::ui::explorer (Class),9,4
ActionSetRepresentedOperationCollaboration in org::argouml::core::propertypanels::ui::UMLCollaborationRepresentedOperationComboBoxModel (Class),3,0
anonymous(RunnableClass) in org::argouml::model::euml::UseCasesHelperEUMLImpl.removeInclude() (Class),1,0
UMLCommentBodyDocument in org::argouml::core::propertypanels::ui (Class),4,1
UMLLinkAssociationComboBoxModel in org::argouml::core::propertypanels::ui (Class),6,1
ModeCreateCommentEdge in org::argouml::uml::diagram::ui (Class),2,0
ActionSetContextStateMachine in org::argouml::core::propertypanels::ui::UMLStateMachineContextComboBoxModel (Class),3,1
OperationNotationJava in org::argouml::notation::providers::java (Class),8,0
FigModel in org::argouml::uml::diagram::static_structure::ui (Class),2,1
TemplateParameterGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
ActionNewInnerClass in org::argouml::uml::ui::foundation::core (Class),2,0
AssociationEndGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
SelectionObject in org::argouml::uml::diagram::deployment::ui (Class),9,0
GoalsDialog in org::argouml::cognitive::ui (Class),5,1
UMLTemplateParameterParameterComboBoxModel in org::argouml::core::propertypanels::ui (Class),8,1
ProjectMemberModel in org::argouml::uml (Class),7,1
ISourceCode in org::argouml::language::csharp::importer::csparser::interfaces (Class),1,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildAbstraction() (Class),1,0
MessageSortEUMLImpl in org::argouml::model::euml (Class),7,0
TreeModelSupport in org::argouml::ui (Class),10,3
UMLDocument in org::argouml::uml::ui (Class),0,0
UMLComboBoxNavigator in org::argouml::uml::ui (Class),7,0
anonymous(ActionListener) in org::argouml::core::propertypanels::ui::UMLValueSpecificationValueFieldOpaqueExpressionDialog.buildBoutonPanel() (Class),1,0
UMLImagePanel in org::argouml::core::propertypanels::ui::UMLEditableComboBox::UMLComboBoxEditor (Class),8,0
ConfigurationHandler in org::argouml::configuration (Class),37,25
CommonBehaviorFactoryMDRImpl in org::argouml::model::mdr (Class),62,0
ArgoProfileEventListener in org::argouml::application::events (Class),2,2
FigPort in org::argouml::uml::diagram::ui::FigCompartment (Class),5,0
AggregationKind in org::argouml::model (Class),3,0
TargetListener in org::argouml::ui::targetmanager (Class),3,0
ActionAddOperation in org::argouml::uml::ui::foundation::core (Class),5,1
ActivityGraphsFactoryEUMLlImpl in org::argouml::model::euml (Class),11,4
PathSelection in org::argouml::uml::reveng::Setting (Class),4,0
CrSeqInstanceWithoutClassifier in org::argouml::uml::cognitive::critics (Class),5,1
CrInvalidJoin in org::argouml::uml::cognitive::critics (Class),3,0
SourcePathController in org::argouml::uml::ui (Class),6,5
InstanceChangeEvent in org::argouml::model (Class),1,0
StateDiagram in org::argouml::model (Class),0,0
CrUnconventionalAttrName in org::argouml::uml::cognitive::critics (Class),11,2
CrCircularAssocClass in org::argouml::uml::cognitive::critics (Class),4,0
FigActionState in org::argouml::uml::diagram::activity::ui (Class),20,1
ActionSetStructuralFeatureTargetScope in org::argouml::uml::ui::foundation::core (Class),4,2
FileConstants in org::argouml::util (Class),1,0
SetAction in org::argouml::core::propertypanels::ui::UMLCallEventOperationComboBoxModel (Class),2,1
OuterClassifierContext in org::argouml::language::java::reveng::classfile (Class),4,1
Callout in com::nwalsh::xalan (Class),10,5
RESequenceDiagramDialog in org::argouml::language::java::ui (Class),16,2
CatchNode in org::argouml::language::csharp::importer::csparser::statements (Class),3,0
ArgoModeCreateFigRect in org::argouml::gefext (Class),2,0
DiagramInterface in org::argouml::uml::reveng (Class),19,8
StateMachinesFactoryMDRImpl in org::argouml::model::mdr (Class),65,0
UMLModelElementNamespaceListModel in org::argouml::core::propertypanels::ui (Class),3,0
InitCognitiveUI in org::argouml::cognitive::ui (Class),5,0
StylePanelFigInterface in org::argouml::uml::diagram::static_structure::ui (Class),4,0
Goal in org::argouml::cognitive (Class),10,4
SingleListFactory in org::argouml::core::propertypanels::ui (Class),2,1
UMLInitialValueExpressionModel in org::argouml::core::propertypanels::ui (Class),4,1
ActionNewExtensionPoint in org::argouml::uml::ui::behavior::use_cases (Class),3,0
FigJoinState in org::argouml::uml::diagram::state::ui (Class),17,0
FigNamedPentagon in org::argouml::activity2::diagram (Class),4,1
ProjectImpl in org::argouml::kernel (Class),84,22
GetterSetter in org::argouml::core::propertypanels::model::GetterSetterManager (Class),2,0
CrMultipleRealization in org::argouml::language::java::cognitive::critics (Class),2,1
anonymous(Runnable) in org::argouml::cognitive::ui::ToDoPane.toDoListChanged() (Class),1,0
UMLIncludeListModel in org::argouml::core::propertypanels::ui (Class),3,1
CR in org::argouml::uml::ui::TabConstraints::ConstraintModel (Class),7,0
ChildGenRelated in org::argouml::uml (Class),4,1
anonymous(Memento) in org::argouml::uml::diagram::DiagramSettings.setDefaultStereotypeView() (Class),2,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.addMethod() (Class),1,0
ParseStateException in org::argouml::uml::reveng::idl (Class),1,1
UMLStateMachineContextListModel in org::argouml::core::propertypanels::ui (Class),3,0
StateDiagramGraphModel in org::argouml::state2::diagram (Class),2,0
ProjectSettings in org::argouml::kernel (Class),76,20
FigStateVertex in org::argouml::uml::diagram::state::ui (Class),9,2
ActionSetGeneralizableElementAbstract in org::argouml::uml::ui::foundation::core (Class),4,2
UMLPlainTextDocument in org::argouml::uml::ui (Class),18,8
UMLStructuralFeatureTypeComboBoxModel in org::argouml::core::propertypanels::ui (Class),10,1
PseudostateKind in org::argouml::model (Class),10,0
CPPParser in org::argouml::language::cpp::reveng (Class),207,2
CrNoIncomingTransitions in org::argouml::uml::cognitive::critics (Class),4,1
GoSummaryToInheritance in org::argouml::ui::explorer::rules (Class),4,0
FigShallowHistoryState in org::argouml::uml::diagram::state::ui (Class),2,0
CrNoAssociations in org::argouml::uml::cognitive::critics (Class),4,1
ActionAddStereotype in org::argouml::uml::diagram::ui (Class),4,0
ModuleStatus in org::argouml::moduleloader (Class),8,7
UMLToDoItem in org::argouml::uml::cognitive (Class),10,2
CrTooManyClasses in org::argouml::uml::cognitive::critics (Class),4,1
CubePortFigRect in org::argouml::uml::diagram::deployment::ui (Class),3,1
ClassGenerationDialog in org::argouml::uml::generator::ui (Class),11,0
ProfileException in org::argouml::profile (Class),3,2
XmiReferenceProviderImpl in org::argouml::model::mdr (Class),3,0
UMLStimulusReceiverListModel in org::argouml::core::propertypanels::ui (Class),3,0
AbstractDataTypesHelperDecorator in org::argouml::model (Class),18,0
ConstantExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),2,0
ToDoByDecision in org::argouml::cognitive::ui (Class),6,1
TabToDo in org::argouml::cognitive::ui (Class),18,6
GridBagUtils in org::argouml::ui (Class),15,9
FigNodeStrategyCpp in org::argouml::language::cpp::profile (Class),3,1
UMLPartitionContentListModel in org::argouml::core::propertypanels::ui (Class),3,1
XmiWriterMDRImpl in org::argouml::model::mdr (Class),5,1
BooleanSelection2 in org::argouml::uml::reveng::SettingsTypes (Class),0,0
UMLExtensionPointLocationDocument in org::argouml::uml::ui::behavior::use_cases (Class),3,0
StringNamespace in org::argouml::uml::util::namespace (Class),22,8
BinaryExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),6,1
SelectionComment in org::argouml::uml::diagram::static_structure::ui (Class),8,0
anonymous(WindowAdapter) in org::argouml::ui::SystemInfoDialog.SystemInfoDialog() (Class),1,0
Highlightable in org::argouml::cognitive (Class),14,12
UMLAssociationEndOrderingCheckBox in org::argouml::uml::ui::foundation::core (Class),2,0
GoListToOffenderToItem in org::argouml::cognitive::ui (Class),9,2
ShortAST in org::argouml::language::java::reveng::classfile (Class),4,1
SourcePathControllerImpl in org::argouml::uml::ui (Class),8,3
ActionWrapper in org::argouml::ui::cmd (Class),7,2
anonymous(RunnableClass) in org::argouml::model::euml::UseCasesFactoryEUMLImpl.buildExtend() (Class),1,0
CrMultipleInheritance in org::argouml::language::java::cognitive::critics (Class),4,1
FigFinalState in org::argouml::uml::diagram::state::ui (Class),20,1
ActionNewModelElementConstraint in org::argouml::uml::ui::foundation::core (Class),4,1
UsingDirectiveNode in org::argouml::language::csharp::importer::csparser::structural (Class),5,0
ModelCommand in org::argouml::model (Class),4,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.getRunnableClassForAddCommand() (Class),1,0
ActionAddDiagram in org::argouml::uml::ui (Class),7,4
FigNode in org::argouml::deployment2::diagram (Class),16,4
BooleanSelection in org::argouml::uml::reveng::SettingsTypes (Class),3,0
CrNoTransitions in org::argouml::uml::cognitive::critics (Class),3,1
ExpressionNode in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),0,0
ModelerImpl in org::argouml::language::cpp::reveng (Class),62,3
OperationNotationCpp in org::argouml::language::cpp::notation (Class),4,0
UMLStereotypeTagDefinitionListModel in org::argouml::uml::ui::foundation::extension_mechanisms (Class),3,0
anonymous(StringSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setBody() (Class),1,0
CrNoTriggerOrGuard in org::argouml::uml::cognitive::critics (Class),4,1
ExtensionPointsCompartmentContainer in org::argouml::uml::diagram (Class),2,0
Import in org::argouml::uml::reveng (Class),17,0
IllegalModelElementConnectionException in org::argouml::model (Class),3,1
CopyEmitter in com::nwalsh::saxon (Class),15,0
UMLChangeExpressionModel in org::argouml::uml::ui::behavior::state_machines (Class),5,0
UMLActivityDiagram in org::argouml::activity2::diagram (Class),8,0
anonymous(RunnableClass) in org::argouml::model::euml::ModelManagementFactoryEUMLImpl.buildPackage() (Class),1,0
CSharpConstants in org::argouml::language::csharp::importer (Class),1,0
anonymous(ActionListener) in org::argouml::core::propertypanels::ui::UMLValueSpecificationValueFieldOpaqueExpression.buildPanel() (Class),1,0
UMLDefaultValueExpressionModel in org::argouml::core::propertypanels::ui (Class),4,1
AttributeArgumentNode in org::argouml::language::csharp::importer::csparser::structural (Class),2,0
ScopeKind in org::argouml::model (Class),2,0
UMLSequenceDiagram in org::argouml::sequence2::diagram (Class),19,3
DiagramFactoryInterface in org::argouml::uml::diagram (Class),1,1
UMLSignalContextListModel in org::argouml::core::propertypanels::ui (Class),4,1
OwnedElementGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
anonymous(TargetListener) in org::argouml::uml::diagram::ui::ActionAddExtensionPoint.singleton() (Class),4,0
UMLMessageInteractionListModel in org::argouml::core::propertypanels::ui (Class),3,1
NavigateTargetBackAction in org::argouml::ui::cmd (Class),4,1
CharPrimitive in org::argouml::language::csharp::importer::csparser::nodes::expressions::primitive (Class),3,0
CrMultiComposite in org::argouml::uml::cognitive::critics (Class),4,0
ActionSetAddAssociationEndMode in org::argouml::uml::diagram::ui (Class),2,1
anonymous(ObjectSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setAggregation() (Class),1,0
DomainMapper in org::argouml::language::sql (Class),12,2
LiteralNode in org::argouml::language::csharp::importer::csparser::nodes::expressions::primitive (Class),0,0
ActionActivityDiagram in org::argouml::uml::ui (Class),4,0
AbstractSection in org::argouml::uml::generator (Class),6,1
TriggerGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
CrTooManyAssoc in org::argouml::uml::cognitive::critics (Class),4,1
DeploymentDiagramGraphModel in org::argouml::deployment2::diagram (Class),2,0
GoModelElementToComment in org::argouml::ui::explorer::rules (Class),4,0
anonymous(Runnable) in org::argouml::ui::ProgressMonitorWindow.notifyMessage() (Class),1,0
CheckItem in org::argouml::cognitive::checklist (Class),16,8
FigNotation in org::argouml::activity2::diagram (Class),14,7
anonymous(Runnable) in org::argouml::ui::ProgressMonitorWindow.progress() (Class),1,0
ArgoJMenu in org::argouml::ui (Class),5,1
ModelImplementation in org::argouml::model (Class),36,36
ActionNewFinalState in org::argouml::uml::ui::behavior::state_machines (Class),4,1
AbstractArgoJPanel in org::argouml::ui (Class),3,0
anonymous(ObjectSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setPowertype() (Class),1,0
ParenthesizedExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
anonymous(ActionListener) in org::argouml::uml::reveng::Import.addConfigCheckboxes() (Class),1,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.addSupplier() (Class),1,0
CrSubclassReference in org::argouml::uml::cognitive::critics (Class),6,2
UMLAssociationRoleBaseComboBoxModel in org::argouml::core::propertypanels::ui (Class),8,1
anonymous(StringSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setSpecification() (Class),1,0
DeploymentDiagramModule in org::argouml::deployment2 (Class),5,0
FileImportUtils in org::argouml::uml::reveng (Class),2,1
UMLTextField in org::argouml::core::propertypanels::ui (Class),4,1
Notation in org::argouml::notation (Class),10,2
RuleListener in org::argouml::ui::explorer::PerspectiveConfigurator (Class),2,0
GoBehavioralFeatureToStateMachine in org::argouml::ui::explorer::rules (Class),4,0
CrComponentInstanceWithoutClassifier in org::argouml::uml::cognitive::critics (Class),6,1
Translator in org::argouml::cognitive (Class),3,1
UniqueSelection in org::argouml::uml::reveng::Setting (Class),7,0
UMLGeneralizationChildListModel in org::argouml::core::propertypanels::ui (Class),3,1
NotationTextEvent in org::argouml::notation2 (Class),4,0
anonymous(Runnable) in org::argouml::ui::ProjectBrowser.reportError() (Class),1,0
FormatingStrategyUML in org::argouml::profile::internal (Class),12,10
UndoCoreHelperDecorator in org::argouml::model::mdr (Class),104,0
UMLMessageSenderListModel in org::argouml::core::propertypanels::ui (Class),3,1
ConfigurationKeyImpl in org::argouml::configuration (Class),10,6
UMLValueSpecificationPanelOptional in org::argouml::core::propertypanels::ui (Class),4,1
SystemInfoDialog in org::argouml::ui (Class),10,2
